"R01","R02","boundary_event","entry_case","Q1","Q2","surv1","surv2","both_burnout","strain1_only_burnout","strain2_only_burnout","neither_burnout","error_message"
2.94,2.21,"yes","strain1_reentered_before_strain2_escaped",0.988331610231196,0.999999976770115,0.0116683897688045,2.32298854596635e-08,0.988331587272365,2.29588301018355e-08,0.0116683894977491,2.71055357828038e-10,NA
2.94,2.22,"yes","strain1_reentered_before_strain2_escaped",0.988314353452913,0.999999970902515,0.0116856465470875,2.90974847549919e-08,0.988314324695451,2.87574618327358e-08,0.0116856462070646,3.40022922256101e-10,NA
2.94,2.23,"yes","strain1_reentered_before_strain2_escaped",0.988296294136489,0.999999963611851,0.0117037058635109,3.6388148938471e-08,0.988296258174216,3.59622727463775e-08,0.0117037054376347,4.2587619209349e-10,NA
2.94,2.24,"yes","strain1_reentered_before_strain2_escaped",0.988277403824565,0.999999954566714,0.011722596175435,4.54332864663343e-08,0.988277358923875,4.49006903961666e-08,0.011722595642839,5.32596070167694e-10,NA
2.94,2.25,"yes","strain1_reentered_before_strain2_escaped",0.988257654136407,0.999999943361537,0.0117423458635931,5.66384633637895e-08,0.988257598163012,5.59733949377895e-08,0.0117423451985247,6.65068426000065e-10,NA
2.94,2.26,"yes","strain1_reentered_before_strain2_escaped",0.988237016951312,0.999999929500707,0.0117629830486882,7.04992927369474e-08,0.988236947281301,6.96700107515382e-08,0.0117629822194062,8.29281985409218e-10,NA
2.94,2.27,"yes","strain1_reentered_before_strain2_escaped",0.988215464607196,0.999999912379287,0.0117845353928042,8.76207125743989e-08,0.988215378019053,8.65881431859231e-08,0.0117845343602348,1.03256938847573e-09,NA
2.94,2.28,"yes","strain1_reentered_before_strain2_escaped",0.988192970153457,0.999999891259836,0.0118070298465431,1.08740163540233e-07,0.988192862697192,1.07456265183795e-07,0.0118070285626448,1.28389835643751e-09,NA
2.94,2.29,"yes","strain1_reentered_before_strain2_escaped",0.98816950761611,0.999999865244523,0.0118304923838896,1.34755476555171e-07,0.988169374454858,1.33161252916097e-07,0.0118304907896659,1.59422363907335e-09,NA
2.94,2.3,"yes","strain1_reentered_before_strain2_escaped",0.988145009970462,0.999999833240827,0.0118549900295377,1.66759172914865e-07,0.988144845188218,1.64782244582626e-07,0.0118549880526094,1.97692833223969e-09,NA
2.94,2.31,"yes","strain1_reentered_before_strain2_escaped",0.98811948853486,0.999999793922849,0.0118805114651398,2.06077150899375e-07,0.988119284906011,2.03628848945412e-07,0.0118805090168378,2.44830195396337e-09,NA
2.94,2.32,"yes","strain1_reentered_before_strain2_escaped",0.988092925367797,0.999999745681617,0.0119070746322025,2.54318382575391e-07,0.988092674077603,2.51290194613725e-07,0.0119070716040146,3.02818796166622e-09,NA
2.94,2.33,"yes","strain1_reentered_before_strain2_escaped",0.988065301641897,0.999999686567308,0.0119346983581031,3.13432692466975e-07,0.988064991949929,3.09691967826814e-07,0.0119346946173785,3.74072464016145e-09,NA
2.94,2.34,"yes","strain1_reentered_before_strain2_escaped",0.988036601602875,0.999999614219819,0.0119633983971249,3.85780180578443e-07,0.988036220437936,3.81164938584469e-07,0.0119633937818829,4.6152419939747e-09,NA
2.94,2.35,"yes","strain1_reentered_before_strain2_escaped",0.988006813171495,0.999999525785646,0.011993186828505,4.74214354229119e-07,0.988006344644482,4.6852701288209e-07,0.0119931811411637,5.68734134702869e-09,NA
2.94,2.36,"yes","strain1_reentered_before_strain2_escaped",0.987975928648859,0.999999417818605,0.0120240713511407,5.82181394648273e-07,0.987975353467655,5.75181204019716e-07,0.0120240643509501,7.00019062855744e-09,NA
2.94,2.37,"yes","strain2_first_strain1_later",0.999279940485164,0.999999962291899,0.000720059514836335,3.77081013080982e-08,0.999279902804214,3.76809492309649e-08,0.000720059487684258,2.71520771333086e-11,NA
2.94,2.38,"yes","strain2_first_strain1_later",0.999270929486878,0.999999953297751,0.000729070513121655,4.67022488459534e-08,0.999270882818679,4.66681996134234e-08,0.000729070479072422,3.40492325300545e-11,NA
2.94,2.39,"yes","strain2_first_strain1_later",0.999259591665289,0.999999942057309,0.000740408334711451,5.79426913116521e-08,0.999259533765498,5.78997900600693e-08,0.000740408291810199,4.290125158276e-11,NA
2.94,2.4,"yes","strain2_first_strain1_later",0.999246080257801,0.999999928007498,0.000753919742199183,7.19925019598833e-08,0.999246008319575,7.19382253913654e-08,0.000753919687922614,5.42765685178694e-11,NA
2.94,2.41,"yes","strain2_first_strain1_later",0.999230418973798,0.999999910436862,0.000769581026202282,8.95631384612017e-08,0.999230329479585,8.94942123691948e-08,0.00076958095727619,6.89260920068686e-11,NA
2.94,2.42,"yes","strain2_first_strain1_later",0.999212502890075,0.999999888434741,0.000787497109925095,1.11565259475199e-07,0.999212391412673,1.11477402155794e-07,0.000787497022067776,8.78573194047627e-11,NA
2.94,2.43,"yes","strain2_first_strain1_later",0.999192265225624,0.999999860857951,0.000807734774376345,1.3914204899379e-07,0.999192126195965,1.3902965912224e-07,0.000807734661986474,1.12389871550261e-10,NA
2.94,2.44,"yes","strain2_first_strain1_later",0.999169647141569,0.999999826272098,0.000830352858431249,1.7372790217518e-07,0.999169473557922,1.7358364671502e-07,0.000830352714175789,1.44255460160425e-10,NA
2.94,2.45,"yes","strain2_first_strain1_later",0.999144477587487,0.999999782842734,0.000855522412512522,2.17157266280132e-07,0.999144260616004,2.1697148337179e-07,0.000855522226729613,1.85782908342603e-10,NA
2.94,2.46,"yes","strain2_first_strain1_later",0.999116667254918,0.999999728275578,0.000883332745082122,2.71724421740949e-07,0.999116395770519,2.71484398661586e-07,0.000883332505059042,2.40023079362284e-10,NA
2.94,2.47,"yes","strain2_first_strain1_later",0.999086035298873,0.999999659647588,0.000913964701127479,3.40352411698497e-07,0.999085695257531,3.40041341608261e-07,0.000913964390057388,3.11070090236033e-10,NA
2.94,2.48,"yes","strain2_first_strain1_later",0.999052424190304,0.99999957327391,0.000947575809695511,4.26726090241303e-07,0.99905199786857,4.26321734920824e-07,0.000947575405340191,4.04355320478602e-10,NA
2.94,2.49,"yes","strain2_first_strain1_later",0.999015674884575,0.999999464503222,0.000984325115425344,5.35496777920308e-07,0.9990151399149,5.34969674992572e-07,0.000984324588322416,5.27102927736307e-10,NA
2.94,2.5,"yes","strain2_first_strain1_later",0.998975544603715,0.999999327412907,0.00102445539628482,6.72587093020205e-07,0.998974872705658,6.71898057543289e-07,0.00102445470724934,6.89035476916068e-10,NA
2.94,2.51,"yes","strain2_first_strain1_later",0.998931870360219,0.999999154573963,0.00106812963978098,8.45426036510943e-07,0.998931025837207,8.44523011903104e-07,0.00106812873675637,9.03024607839895e-10,NA
2.94,2.52,"yes","strain2_first_strain1_later",0.998884410410347,0.999998936547642,0.00111558958965285,1.06345235828531e-06,0.998883348144365,1.06226598190532e-06,0.00111558840327647,1.18637637999487e-09,NA
2.94,2.53,"yes","strain2_first_strain1_later",0.99883291730152,0.99999866140984,0.00116708269847987,1.3385901603824e-06,0.998831580273605,1.33702791496586e-06,0.00116708113623445,1.5622454165377e-09,NA
2.94,2.54,"yes","strain2_first_strain1_later",0.99877713421465,0.999998314093402,0.00122286578535002,1.68590659765933e-06,0.99877545036969,1.68384496016375e-06,0.00122286372371253,2.06163749557346e-09,NA
2.94,2.55,"yes","strain2_first_strain1_later",0.998716793209622,0.999997875579788,0.00128320679037786,2.12442021174652e-06,0.998714671515481,2.1216941413052e-06,0.00128320406430741,2.7260704413291e-09,NA
2.94,2.56,"yes","strain2_first_strain1_later",0.998651614877451,0.999997321870194,0.00134838512254876,2.67812980647708e-06,0.998648940358795,2.67451865608977e-06,0.00134838151139837,3.61115038730808e-09,NA
2.94,2.57,"yes","strain2_first_strain1_later",0.998581309051939,0.999996622713106,0.00141869094806135,3.37728689392414e-06,0.998577936556371,3.37249556757872e-06,0.00141868615673501,4.79132634541641e-09,NA
2.94,2.58,"yes","strain2_first_strain1_later",0.998505573216976,0.999995739999707,0.00149442678302392,4.26000029274398e-06,0.998501319582942,4.25363403421082e-06,0.00149442041676538,6.36625853316633e-09,NA
2.94,2.59,"yes","strain2_first_strain1_later",0.998424061551157,0.999994625659296,0.00157593844884296,5.37434070424503e-06,0.998418695680083,5.36587107409203e-06,0.00157592997921281,8.4696301530015e-09,NA
2.94,2.6,"yes","strain2_first_strain1_later",0.998336500461468,0.999993219561663,0.00166349953853151,6.78043833712838e-06,0.998329731302387,6.76915908108353e-06,0.00166348825927547,1.12792560448544e-08,NA
2.94,2.61,"yes","strain2_first_strain1_later",0.998242518092431,0.999991445851924,0.00175748190756908,8.55414807632293e-06,0.998233978978115,8.53911431584413e-06,0.0017574668738086,1.50337604788044e-08,NA
2.94,2.62,"yes","strain2_first_strain1_later",0.998141836594926,0.999989209941846,0.00185816340507394,1.07900581539644e-05,0.998131066586463,1.07700084627641e-05,0.00185814335538274,2.00496912003163e-08,NA
2.94,2.63,"yes","strain2_first_strain1_later",0.998034138471949,0.999986393328805,0.00196586152805089,1.36066711945437e-05,0.998020558549586,1.35799223631175e-05,0.00196583477921947,2.67488314261918e-08,NA
2.94,2.64,"yes","strain2_first_strain1_later",0.997919106442889,0.999982847999795,0.00208089355711094,1.71520002046899e-05,0.997901990134171,1.71163087179724e-05,0.00208085786562422,3.56914867175047e-08,NA
2.94,2.65,"yes","strain2_first_strain1_later",0.997796486382081,0.99997839002619,0.00220351361791915,2.16099738100661e-05,0.997774924026142,2.15623559384928e-05,0.00220346600004758,4.76178715733569e-08,NA
2.94,2.66,"yes","strain2_first_strain1_later",0.997666039526463,0.999972790921285,0.00233396047353729,2.7209078715007e-05,0.997638893952662,2.71455738007648e-05,0.00233389696862305,6.35049142421911e-08,NA
2.94,2.67,"yes","strain2_first_strain1_later",0.997527569703671,0.999965767808034,0.00247243029632926,3.4232191965633e-05,0.997493422148414,3.41475552571074e-05,0.00247234565962074,8.46367085255902e-08,NA
2.94,2.68,"yes","strain2_first_strain1_later",0.99738093098779,0.999956971498817,0.00261906901221043,4.30285011829845e-05,0.997338015181221,4.29158065688943e-05,0.00261895631759634,1.12694614090215e-07,NA
2.94,2.69,"yes","strain2_first_strain1_later",0.997226031864222,0.999945972212392,0.00277396813577813,5.40277876082129e-05,0.997172153947975,5.38779162469411e-05,0.00277381826441685,1.49871361271771e-07,NA
2.94,2.7,"yes","strain2_first_strain1_later",0.997062908336992,0.999932244254335,0.00293709166300826,6.77557456646438e-05,0.996995351596163,6.75567408289313e-05,0.00293689265817255,1.99004835712534e-07,NA
2.94,2.71,"yes","strain2_first_strain1_later",0.996891645875751,0.999915145053867,0.00310835412424948,8.48549461325288e-05,0.99680705468884,8.45911869107547e-05,0.00310809036502771,2.63759221774013e-07,NA
2.94,2.72,"yes","strain2_first_strain1_later",0.996712467178859,0.999893894488039,0.0032875328211408,0.000106105511960664,0.996606710492252,0.000105756686607589,0.00328718399578773,3.48825353074629e-07,NA
2.94,2.73,"yes","strain2_first_strain1_later",0.996525688449582,0.999867547943843,0.00347431155041777,0.000132452056157195,0.996393696573134,0.000131991876448612,0.00347385137070919,4.60179708583527e-07,NA
2.94,2.74,"yes","strain2_first_strain1_later",0.996331818132079,0.999834970776867,0.00366818186792073,0.000165029223132551,0.996167394266151,0.000164423865928579,0.00366757651071676,6.05357203971868e-07,NA
2.94,2.75,"yes","strain2_first_strain1_later",0.996131487367649,0.999794804017487,0.00386851263235144,0.000205195982512563,0.995927085188386,0.000204402179262105,0.00386771882910098,7.93803250457614e-07,NA
2.94,2.76,"yes","strain2_first_strain1_later",0.995925505138749,0.999745431536139,0.00407449486125089,0.000254568463861404,0.995671973912786,0.000253531225963564,0.00407345762335305,1.03723789783982e-06,NA
2.94,2.77,"yes","strain2_first_strain1_later",0.995714854656774,0.999684942718838,0.00428514534322588,0.000315057281161546,0.995401147441854,0.000313707214920327,0.00428379527698466,1.35006624121881e-06,NA
2.94,2.78,"yes","strain2_first_strain1_later",0.995500663458986,0.999611090559258,0.0044993365410142,0.000388909440741658,0.995113503852702,0.000387159606283784,0.00449758670655632,1.74983445787434e-06,NA
2.94,2.79,"yes","strain2_first_strain1_later",0.995284327776788,0.99952126227891,0.00471567222321212,0.000478737721089972,0.994807847625871,0.000476480150916425,0.00471341465303857,2.25757017354785e-06,NA
2.94,2.8,"yes","strain2_first_strain1_later",0.995067352242574,0.999412427839205,0.0049326477574263,0.000587572160795191,0.99448267836828,0.000584673874293919,0.00492974947092503,2.89828650127253e-06,NA
2.94,2.81,"yes","strain2_first_strain1_later",0.994851405074771,0.99928110625618,0.00514859492522879,0.000718893743819726,0.994136212623633,0.000715192451138517,0.00514489363254758,3.70129268120897e-06,NA
2.94,2.82,"yes","strain2_first_strain1_later",0.994638326854388,0.999123335449044,0.00536167314561209,0.000876664550955919,0.993766362692213,0.000871964162175349,0.00535697275683152,4.70038878057043e-06,NA
2.94,2.83,"yes","strain2_first_strain1_later",0.994430115522487,0.998934648568182,0.00556988447751339,0.0010653514318183,0.993370697975071,0.00105941754741511,0.00556395059311021,5.93388440318139e-06,NA
2.94,2.84,"yes","strain2_first_strain1_later",0.994228714064436,0.998710017649408,0.00577128593556386,0.00128998235059175,0.992946176570841,0.00128253749359465,0.00576384107856677,7.44485699709575e-06,NA
2.94,2.85,"yes","strain2_first_strain1_later",0.994036288966501,0.998443901578413,0.00596371103349869,0.00155609842158666,0.992489470666241,0.00154681830026063,0.00595443091217266,9.28012132602626e-06,NA
2.94,2.86,"yes","strain2_first_strain1_later",0.993854916920051,0.99813019419828,0.00614508307994943,0.00186980580171969,0.991996601230326,0.00185831568972475,0.00613359296795449,1.1490111994939e-05,NA
2.94,2.87,"yes","strain2_first_strain1_later",0.993686631520137,0.997762251196064,0.0063133684798633,0.00223774880393623,0.991463010448965,0.00222362107117161,0.00629924074709868,1.41277327646228e-05,NA
2.94,2.88,"yes","strain2_first_strain1_later",0.993533359876739,0.997332908982109,0.0064666401232607,0.00266709101789087,0.990883515976637,0.00264984390010218,0.00644939300547202,1.72471177886813e-05,NA
2.94,2.89,"yes","strain2_first_strain1_later",0.993396911994895,0.996834537815371,0.00660308800510545,0.0031654621846291,0.990252351635647,0.00314456035924716,0.00658218617972351,2.09018253819393e-05,NA
2.94,2.9,"yes","strain2_first_strain1_later",0.993278910351461,0.996259089816927,0.00672108964853857,0.00374091018307254,0.989563143161097,0.00371576719036498,0.00669594665583101,2.51429927075614e-05,NA
2.94,2.91,"yes","strain2_first_strain1_later",0.993180668599185,0.995598115637064,0.00681933140081548,0.00440188436293631,0.988808802144507,0.00437186645467738,0.00678931349255655,3.00179082589302e-05,NA
2.94,2.92,"yes","strain2_first_strain1_later",0.993103314669067,0.994842924455358,0.00689668533093291,0.00515707554464162,0.987981805851685,0.00512150881738238,0.00686111860367366,3.55667272592427e-05,NA
2.94,2.93,"yes","strain2_first_strain1_later",0.993047563911637,0.993984536447379,0.00695243608836338,0.00601546355262106,0.987073922484907,0.00597364142672958,0.0069106139624719,4.18221258914772e-05,NA
2.94,2.94,"yes","both_strains_reentered_same_step",0.993013916275257,0.993013916275257,0.00698608372474263,0.00698608372474263,0.986076637916324,0.00693727835893352,0.00693727835893352,4.88053658091139e-05,NA
2.94,2.95,"yes","strain1_first_strain2_later",0.993905832479793,0.992963028240219,0.00609416752020664,0.00703697175978113,0.986911745204751,0.00699408727504206,0.00605128303546757,4.28844847390695e-05,NA
2.94,2.96,"yes","strain1_first_strain2_later",0.994697567157402,0.992934810158477,0.00530243284259779,0.00706518984152293,0.987669840010534,0.00702772714686805,0.00526497014794291,3.74626946548795e-05,NA
2.94,2.97,"yes","strain1_first_strain2_later",0.995397719423185,0.992928725556948,0.00460228057681467,0.00707127444305211,0.988358988969156,0.00703873045402953,0.00456973658779208,3.25439890225847e-05,NA
2.94,2.98,"yes","strain1_first_strain2_later",0.996014594005282,0.992943902735956,0.00398540599471808,0.00705609726404355,0.988986618153574,0.00702797585170812,0.00395728458238265,2.8121412335433e-05,NA
2.94,2.99,"yes","strain1_first_strain2_later",0.996556146446335,0.992979175062319,0.00344385355366528,0.00702082493768086,0.989559500201565,0.00699664624476956,0.00341967486075398,2.4178692911294e-05,NA
2.94,3,"yes","strain1_first_strain2_later",0.997029951426909,0.993033169634122,0.0029700485730908,0.00696683036587775,0.990083812885619,0.00694613854129061,0.00294935674850366,2.06918245871409e-05,NA
2.95,1.2,"yes","strain1_reentered_before_strain2_escaped",0.98851927263401,1,0.0114807273659904,0,0.98851927263401,0,0.0114807273659904,0,NA
2.95,1.21,"yes","strain1_reentered_before_strain2_escaped",0.988519181478785,1,0.0114808185212153,0,0.988519181478785,0,0.0114808185212153,0,NA
2.95,1.22,"yes","strain1_reentered_before_strain2_escaped",0.988519085642227,1,0.0114809143577731,0,0.988519085642227,0,0.0114809143577731,0,NA
2.95,1.23,"yes","strain1_reentered_before_strain2_escaped",0.988518984870429,1,0.0114810151295706,0,0.988518984870429,0,0.0114810151295706,0,NA
2.95,1.24,"yes","strain1_reentered_before_strain2_escaped",0.988518878894977,1,0.0114811211050234,0,0.988518878894977,0,0.0114811211050234,0,NA
2.95,1.25,"yes","strain1_reentered_before_strain2_escaped",0.988518767431493,1,0.0114812325685071,0,0.988518767431493,0,0.0114812325685071,0,NA
2.95,1.26,"yes","strain1_reentered_before_strain2_escaped",0.988518650178192,1,0.0114813498218076,0,0.988518650178192,0,0.0114813498218076,0,NA
2.95,1.27,"yes","strain1_reentered_before_strain2_escaped",0.988518526821682,1,0.0114814731783178,0,0.988518526821682,0,0.0114814731783178,0,NA
2.95,1.28,"yes","strain1_reentered_before_strain2_escaped",0.988518397025355,1,0.011481602974645,0,0.988518397025355,0,0.011481602974645,0,NA
2.95,1.29,"yes","strain1_reentered_before_strain2_escaped",0.988518260438095,1,0.011481739561905,0,0.988518260438095,0,0.011481739561905,0,NA
2.95,1.3,"yes","strain1_reentered_before_strain2_escaped",0.988518116684847,1,0.0114818833151534,0,0.988518116684847,0,0.0114818833151534,0,NA
2.95,1.31,"yes","strain1_reentered_before_strain2_escaped",0.988517965373144,1,0.011482034626856,0,0.988517965373144,0,0.011482034626856,0,NA
2.95,1.32,"yes","strain1_reentered_before_strain2_escaped",0.988517806088033,1,0.0114821939119675,0,0.988517806088033,0,0.0114821939119675,0,NA
2.95,1.33,"yes","strain1_reentered_before_strain2_escaped",0.988517638392069,1,0.0114823616079307,0,0.988517638392069,0,0.0114823616079307,0,NA
2.95,1.34,"yes","strain1_reentered_before_strain2_escaped",0.988517461819519,1,0.0114825381804807,0,0.988517461819519,0,0.0114825381804807,0,NA
2.95,1.35,"yes","strain1_reentered_before_strain2_escaped",0.988517275882884,1,0.0114827241171157,0,0.988517275882884,0,0.0114827241171157,0,NA
2.95,1.36,"yes","strain1_reentered_before_strain2_escaped",0.9885170800671,1,0.0114829199329002,0,0.9885170800671,0,0.0114829199329002,0,NA
2.95,1.37,"yes","strain1_reentered_before_strain2_escaped",0.988516873825182,1,0.0114831261748178,0,0.988516873825182,0,0.0114831261748178,0,NA
2.95,1.38,"yes","strain1_reentered_before_strain2_escaped",0.988516656584032,1,0.0114833434159676,0,0.988516656584032,0,0.0114833434159676,0,NA
2.95,1.39,"yes","strain1_reentered_before_strain2_escaped",0.98851642773573,1,0.0114835722642695,0,0.98851642773573,0,0.0114835722642695,0,NA
2.95,1.4,"yes","strain1_reentered_before_strain2_escaped",0.988516186637536,1,0.011483813362464,0,0.988516186637536,0,0.011483813362464,0,NA
2.95,1.41,"yes","strain1_reentered_before_strain2_escaped",0.988515932616241,1,0.0114840673837592,0,0.988515932616241,0,0.0114840673837592,0,NA
2.95,1.42,"yes","strain1_reentered_before_strain2_escaped",0.988515664955111,1,0.0114843350448893,0,0.988515664955111,0,0.0114843350448893,0,NA
2.95,1.43,"yes","strain1_reentered_before_strain2_escaped",0.988515382901866,1,0.0114846170981342,0,0.988515382901866,0,0.0114846170981342,0,NA
2.95,1.44,"yes","strain1_reentered_before_strain2_escaped",0.988515085658525,1,0.0114849143414752,0,0.988515085658525,0,0.0114849143414752,0,NA
2.95,1.45,"yes","strain1_reentered_before_strain2_escaped",0.988514772387933,1,0.0114852276120666,0,0.988514772387933,0,0.0114852276120666,0,NA
2.95,1.46,"yes","strain1_reentered_before_strain2_escaped",0.988514442200707,1,0.0114855577992932,0,0.988514442200707,0,0.0114855577992932,0,NA
2.95,1.47,"yes","strain1_reentered_before_strain2_escaped",0.988514094163936,1,0.0114859058360642,0,0.988514094163936,0,0.0114859058360642,0,NA
2.95,1.48,"yes","strain1_reentered_before_strain2_escaped",0.988513727290304,1,0.0114862727096959,0,0.988513727290304,0,0.0114862727096959,0,NA
2.95,1.49,"yes","strain1_reentered_before_strain2_escaped",0.988513340536639,1,0.0114866594633608,0,0.988513340536639,0,0.0114866594633608,0,NA
2.95,1.5,"yes","strain1_reentered_before_strain2_escaped",0.988512932804637,1,0.0114870671953631,0,0.988512932804637,0,0.0114870671953631,0,NA
2.95,1.51,"yes","strain1_reentered_before_strain2_escaped",0.988512502933608,1,0.0114874970663922,0,0.988512502933608,0,0.0114874970663922,0,NA
2.95,1.52,"yes","strain1_reentered_before_strain2_escaped",0.988512049700477,1,0.0114879502995225,0,0.988512049700477,0,0.0114879502995225,0,NA
2.95,1.53,"yes","strain1_reentered_before_strain2_escaped",0.988511571813984,1,0.0114884281860165,0,0.988511571813984,0,0.0114884281860165,0,NA
2.95,1.54,"yes","strain1_reentered_before_strain2_escaped",0.988511067912499,1,0.0114889320875007,0,0.988511067912499,0,0.0114889320875007,0,NA
2.95,1.55,"yes","strain1_reentered_before_strain2_escaped",0.988510536558232,1,0.0114894634417685,0,0.988510536558232,0,0.0114894634417685,0,NA
2.95,1.56,"yes","strain1_reentered_before_strain2_escaped",0.988509976236495,1,0.0114900237635054,0,0.988509976236495,0,0.0114900237635054,0,NA
2.95,1.57,"yes","strain1_reentered_before_strain2_escaped",0.988509385347732,1,0.011490614652268,0,0.988509385347732,0,0.011490614652268,0,NA
2.95,1.58,"yes","strain1_reentered_before_strain2_escaped",0.988508762208968,1,0.0114912377910324,0,0.988508762208968,0,0.0114912377910324,0,NA
2.95,1.59,"yes","strain1_reentered_before_strain2_escaped",0.988508105040023,1,0.0114918949599768,1.11022302462516e-16,0.988508105040023,1.09746445824402e-16,0.0114918949599768,1.27585663811401e-18,NA
2.95,1.6,"yes","strain1_reentered_before_strain2_escaped",0.988507411966421,1,0.0114925880335792,2.22044604925031e-16,0.988507411966421,2.19492737755549e-16,0.0114925880335792,2.55186716948224e-18,NA
2.95,1.61,"yes","strain1_reentered_before_strain2_escaped",0.988506681014306,1,0.0114933189856938,2.22044604925031e-16,0.988506681014306,2.19492575451576e-16,0.0114933189856938,2.55202947345575e-18,NA
2.95,1.62,"yes","strain1_reentered_before_strain2_escaped",0.988505910099568,1,0.0114940899004324,4.44089209850063e-16,0.988505910099567,4.38984808548234e-16,0.0114940899004324,5.10440130182863e-18,NA
2.95,1.63,"yes","strain1_reentered_before_strain2_escaped",0.988505097024936,0.999999999999999,0.0114949029750643,5.55111512312578e-16,0.988505097024935,5.48730559338204e-16,0.0114949029750643,6.38095297437429e-18,NA
2.95,1.64,"yes","strain1_reentered_before_strain2_escaped",0.988504239475632,0.999999999999999,0.0114957605243678,8.88178419700125e-16,0.988504239475631,8.77968133284341e-16,0.0114957605243678,1.02102864157841e-17,NA
2.95,1.65,"yes","strain1_reentered_before_strain2_escaped",0.988503335013568,0.999999999999999,0.0114966649864322,1.33226762955019e-15,0.988503335013566,1.31695099494098e-15,0.0114966649864322,1.53166346092067e-17,NA
2.95,1.66,"yes","strain1_reentered_before_strain2_escaped",0.988502381067913,0.999999999999998,0.0114976189320871,1.88737914186277e-15,0.988502381067911,1.86567877570926e-15,0.0114976189320871,2.17003661535077e-17,NA
2.95,1.67,"yes","strain1_reentered_before_strain2_escaped",0.98850137492712,0.999999999999997,0.01149862507288,2.88657986402541e-15,0.988501374927117,2.85338816442605e-15,0.01149862507288,3.31916995993531e-17,NA
2.95,1.68,"yes","strain1_reentered_before_strain2_escaped",0.988500313742553,0.999999999999996,0.0114996862574471,4.21884749357559e-15,0.988500313742549,4.17033207103146e-15,0.0114996862574471,4.85154225441365e-17,NA
2.95,1.69,"yes","strain1_reentered_before_strain2_escaped",0.988499194503098,0.999999999999994,0.0115008054969017,6.21724893790088e-15,0.988499194503092,6.14574556714026e-15,0.0115008054969016,7.15033707606166e-17,NA
2.95,1.7,"yes","strain1_reentered_before_strain2_escaped",0.988498014047501,0.999999999999991,0.0115019859524985,8.99280649946377e-15,0.988498014047493,8.8893713654334e-15,0.0115019859524984,1.0343513403037e-16,NA
2.95,1.71,"yes","strain1_reentered_before_strain2_escaped",0.988496769036802,0.999999999999987,0.0115032309631985,1.31006316905768e-14,0.988496769036789,1.29499320984763e-14,0.0115032309631983,1.50699592100503e-16,NA
2.95,1.72,"yes","strain1_reentered_before_strain2_escaped",0.988495455964492,0.999999999999981,0.0115045440355083,1.88737914186277e-14,0.988495455964473,1.86566570541351e-14,0.0115045440355081,2.171343644926e-16,NA
2.95,1.73,"yes","strain1_reentered_before_strain2_escaped",0.988494071133308,0.999999999999973,0.0115059288666918,2.72004641033163e-14,0.988494071133281,2.68874974982026e-14,0.0115059288666915,3.12966605113761e-16,NA
2.95,1.74,"yes","strain1_reentered_before_strain2_escaped",0.988492610651607,0.999999999999961,0.0115073893483929,3.8968828164343e-14,0.988492610651569,3.85203986862053e-14,0.0115073893483925,4.48429478137714e-16,NA
2.95,1.75,"yes","strain1_reentered_before_strain2_escaped",0.98849107042684,0.999999999999944,0.0115089295731602,5.56221735337203e-14,0.988491070426785,5.49820218558147e-14,0.0115089295731595,6.40151677905682e-16,NA
2.95,1.76,"yes","strain1_reentered_before_strain2_escaped",0.988489446149598,0.999999999999921,0.0115105538504016,7.88258347483861e-14,0.988489446149521,7.7918505732712e-14,0.0115105538504007,9.07329015674153e-16,NA
2.95,1.77,"yes","strain1_reentered_before_strain2_escaped",0.988487733287092,0.999999999999889,0.0115122667129082,1.11466391672366e-13,0.988487733286982,1.10183160841908e-13,0.0115122667129069,1.28323083045776e-15,NA
2.95,1.78,"yes","strain1_reentered_before_strain2_escaped",0.988485927071545,0.999999999999843,0.0115140729284552,1.5709655798446e-13,0.988485927071389,1.55287736759017e-13,0.0115140729284534,1.80882122544236e-15,NA
2.95,1.79,"yes","strain1_reentered_before_strain2_escaped",0.988484022488598,0.99999999999978,0.0115159775114024,2.20268248085631e-13,0.98848402248838,2.17731643894201e-13,0.0115159775113999,2.53660419143014e-15,NA
2.95,1.8,"yes","strain1_reentered_before_strain2_escaped",0.988482014265706,0.999999999999693,0.0115179857342937,3.07420755518706e-13,0.988482014265402,3.03879887642216e-13,0.0115179857342902,3.54086787649026e-15,NA
2.95,1.81,"yes","strain1_reentered_before_strain2_escaped",0.988479896860544,0.999999999999572,0.011520103139456,4.2765790908561e-13,0.988479896860121,4.2273124586454e-13,0.011520103139451,4.92666322107031e-15,NA
2.95,1.82,"yes","strain1_reentered_before_strain2_escaped",0.988477664446501,0.999999999999408,0.0115223355534989,5.92415005939984e-13,0.988477664445915,5.85589001454615e-13,0.0115223355534921,6.82600448536854e-15,NA
2.95,1.83,"yes","strain1_reentered_before_strain2_escaped",0.988475310902539,0.999999999999182,0.0115246890974612,8.1779027993889e-13,0.98847531090173,8.08365501215669e-13,0.0115246890974518,9.42477872322146e-15,NA
2.95,1.84,"yes","strain1_reentered_before_strain2_escaped",0.988472829798692,0.999999999998875,0.0115271702013082,1.12476694624775e-12,0.98847282979758,1.11180156622154e-12,0.0115271702012953,1.29653800262035e-14,NA
