"varied_parameter","parameter_value","R0","K","r","alpha","step","tau","occupied_patches_raw","occupancy_fraction_raw","occupied_patches_established","patches_with_complete_window","occupancy_fraction_established","global_I"
"alpha",0.001,2.5,10000,0.125,0.001,48.7,50,198,0.99,155,200,0.775,116393
"alpha",0.001,2.5,10000,0.125,0.001,48.8,50,198,0.99,155,200,0.775,115426
"alpha",0.001,2.5,10000,0.125,0.001,48.9,50,198,0.99,155,200,0.775,114510
"alpha",0.001,2.5,10000,0.125,0.001,49,50,199,0.995,155,200,0.775,113456
"alpha",0.001,2.5,10000,0.125,0.001,49.1,50,199,0.995,155,200,0.775,112559
"alpha",0.001,2.5,10000,0.125,0.001,49.2,50,199,0.995,155,200,0.775,111556
"alpha",0.001,2.5,10000,0.125,0.001,49.3,50,199,0.995,155,200,0.775,110564
"alpha",0.001,2.5,10000,0.125,0.001,49.4,50,199,0.995,156,200,0.78,109602
"alpha",0.001,2.5,10000,0.125,0.001,49.5,50,199,0.995,156,200,0.78,108641
"alpha",0.001,2.5,10000,0.125,0.001,49.6,50,199,0.995,156,200,0.78,107734
"alpha",0.001,2.5,10000,0.125,0.001,49.7,50,199,0.995,156,200,0.78,106725
"alpha",0.001,2.5,10000,0.125,0.001,49.8,50,199,0.995,156,200,0.78,105924
"alpha",0.001,2.5,10000,0.125,0.001,49.9,50,199,0.995,156,200,0.78,104800
"alpha",0.001,2.5,10000,0.125,0.001,50,50,199,0.995,156,200,0.78,103792
"alpha",0.001,2.5,10000,0.125,0.001,50.1,50,199,0.995,156,200,0.78,102620
"alpha",0.001,2.5,10000,0.125,0.001,50.2,50,199,0.995,156,200,0.78,101484
"alpha",0.001,2.5,10000,0.125,0.001,50.3,50,199,0.995,156,200,0.78,100293
"alpha",0.001,2.5,10000,0.125,0.001,50.4,50,199,0.995,156,200,0.78,99330
"alpha",0.001,2.5,10000,0.125,0.001,50.5,50,199,0.995,156,200,0.78,97991
"alpha",0.001,2.5,10000,0.125,0.001,50.6,50,199,0.995,156,200,0.78,96654
"alpha",0.001,2.5,10000,0.125,0.001,50.7,50,199,0.995,156,200,0.78,95459
"alpha",0.001,2.5,10000,0.125,0.001,50.8,50,199,0.995,156,200,0.78,93884
"alpha",0.001,2.5,10000,0.125,0.001,50.9,50,199,0.995,156,200,0.78,92315
"alpha",0.001,2.5,10000,0.125,0.001,51,50,199,0.995,156,200,0.78,90756
"alpha",0.001,2.5,10000,0.125,0.001,51.1,50,199,0.995,156,200,0.78,89082
"alpha",0.001,2.5,10000,0.125,0.001,51.2,50,199,0.995,156,200,0.78,87280
"alpha",0.001,2.5,10000,0.125,0.001,51.3,50,199,0.995,156,200,0.78,85400
"alpha",0.001,2.5,10000,0.125,0.001,51.4,50,199,0.995,156,200,0.78,83506
"alpha",0.001,2.5,10000,0.125,0.001,51.5,50,199,0.995,156,200,0.78,81824
"alpha",0.001,2.5,10000,0.125,0.001,51.6,50,199,0.995,156,200,0.78,79630
"alpha",0.001,2.5,10000,0.125,0.001,51.7,50,199,0.995,156,200,0.78,77635
"alpha",0.001,2.5,10000,0.125,0.001,51.8,50,199,0.995,156,200,0.78,75767
"alpha",0.001,2.5,10000,0.125,0.001,51.9,50,199,0.995,156,200,0.78,73628
"alpha",0.001,2.5,10000,0.125,0.001,52,50,199,0.995,156,200,0.78,71865
"alpha",0.001,2.5,10000,0.125,0.001,52.1,50,199,0.995,156,200,0.78,69723
"alpha",0.001,2.5,10000,0.125,0.001,52.2,50,199,0.995,156,200,0.78,67775
"alpha",0.001,2.5,10000,0.125,0.001,52.3,50,200,1,157,200,0.785,65767
"alpha",0.001,2.5,10000,0.125,0.001,52.4,50,200,1,157,200,0.785,63831
"alpha",0.001,2.5,10000,0.125,0.001,52.5,50,200,1,157,200,0.785,62004
"alpha",0.001,2.5,10000,0.125,0.001,52.6,50,200,1,157,200,0.785,60353
"alpha",0.001,2.5,10000,0.125,0.001,52.7,50,200,1,157,200,0.785,58439
"alpha",0.001,2.5,10000,0.125,0.001,52.8,50,200,1,157,200,0.785,56697
"alpha",0.001,2.5,10000,0.125,0.001,52.9,50,200,1,157,200,0.785,55043
"alpha",0.001,2.5,10000,0.125,0.001,53,50,200,1,157,200,0.785,53228
"alpha",0.001,2.5,10000,0.125,0.001,53.1,50,200,1,157,200,0.785,51740
"alpha",0.001,2.5,10000,0.125,0.001,53.2,50,200,1,157,200,0.785,50075
"alpha",0.001,2.5,10000,0.125,0.001,53.3,50,200,1,157,200,0.785,48580
"alpha",0.001,2.5,10000,0.125,0.001,53.4,50,200,1,157,200,0.785,47065
"alpha",0.001,2.5,10000,0.125,0.001,53.5,50,200,1,157,200,0.785,45708
"alpha",0.001,2.5,10000,0.125,0.001,53.6,50,200,1,157,200,0.785,44341
"alpha",0.001,2.5,10000,0.125,0.001,53.7,50,200,1,157,200,0.785,43019
"alpha",0.001,2.5,10000,0.125,0.001,53.8,50,200,1,157,200,0.785,41790
"alpha",0.001,2.5,10000,0.125,0.001,53.9,50,200,1,157,200,0.785,40563
"alpha",0.001,2.5,10000,0.125,0.001,54,50,200,1,157,200,0.785,39383
"alpha",0.001,2.5,10000,0.125,0.001,54.1,50,200,1,157,200,0.785,38208
"alpha",0.001,2.5,10000,0.125,0.001,54.2,50,200,1,157,200,0.785,37179
"alpha",0.001,2.5,10000,0.125,0.001,54.3,50,200,1,157,200,0.785,36117
"alpha",0.001,2.5,10000,0.125,0.001,54.4,50,200,1,157,200,0.785,35220
"alpha",0.001,2.5,10000,0.125,0.001,54.5,50,200,1,157,200,0.785,34516
"alpha",0.001,2.5,10000,0.125,0.001,54.6,50,200,1,157,200,0.785,33850
"alpha",0.001,2.5,10000,0.125,0.001,54.7,50,199,0.995,157,200,0.785,33064
"alpha",0.001,2.5,10000,0.125,0.001,54.8,50,199,0.995,157,200,0.785,32356
"alpha",0.001,2.5,10000,0.125,0.001,54.9,50,199,0.995,157,200,0.785,31704
"alpha",0.001,2.5,10000,0.125,0.001,55,50,199,0.995,157,200,0.785,31035
"alpha",0.001,2.5,10000,0.125,0.001,55.1,50,199,0.995,157,200,0.785,30545
"alpha",0.001,2.5,10000,0.125,0.001,55.2,50,199,0.995,157,200,0.785,29967
"alpha",0.001,2.5,10000,0.125,0.001,55.3,50,199,0.995,157,200,0.785,29402
"alpha",0.001,2.5,10000,0.125,0.001,55.4,50,199,0.995,157,200,0.785,28850
"alpha",0.001,2.5,10000,0.125,0.001,55.5,50,199,0.995,157,200,0.785,28486
"alpha",0.001,2.5,10000,0.125,0.001,55.6,50,199,0.995,157,200,0.785,28186
"alpha",0.001,2.5,10000,0.125,0.001,55.7,50,199,0.995,157,200,0.785,27819
"alpha",0.001,2.5,10000,0.125,0.001,55.8,50,199,0.995,157,200,0.785,27414
"alpha",0.001,2.5,10000,0.125,0.001,55.9,50,199,0.995,157,200,0.785,27207
"alpha",0.001,2.5,10000,0.125,0.001,56,50,199,0.995,157,200,0.785,27012
"alpha",0.001,2.5,10000,0.125,0.001,56.1,50,199,0.995,157,200,0.785,26838
"alpha",0.001,2.5,10000,0.125,0.001,56.2,50,199,0.995,157,200,0.785,26626
"alpha",0.001,2.5,10000,0.125,0.001,56.3,50,199,0.995,157,200,0.785,26333
"alpha",0.001,2.5,10000,0.125,0.001,56.4,50,199,0.995,157,200,0.785,26216
"alpha",0.001,2.5,10000,0.125,0.001,56.5,50,198,0.99,157,200,0.785,26129
"alpha",0.001,2.5,10000,0.125,0.001,56.6,50,198,0.99,157,200,0.785,26070
"alpha",0.001,2.5,10000,0.125,0.001,56.7,50,198,0.99,157,200,0.785,26044
"alpha",0.001,2.5,10000,0.125,0.001,56.8,50,198,0.99,157,200,0.785,25951
"alpha",0.001,2.5,10000,0.125,0.001,56.9,50,198,0.99,157,200,0.785,25937
"alpha",0.001,2.5,10000,0.125,0.001,57,50,198,0.99,157,200,0.785,25877
"alpha",0.001,2.5,10000,0.125,0.001,57.1,50,198,0.99,157,200,0.785,25833
"alpha",0.001,2.5,10000,0.125,0.001,57.2,50,198,0.99,157,200,0.785,25955
"alpha",0.001,2.5,10000,0.125,0.001,57.3,50,198,0.99,157,200,0.785,25982
"alpha",0.001,2.5,10000,0.125,0.001,57.4,50,198,0.99,157,200,0.785,26013
"alpha",0.001,2.5,10000,0.125,0.001,57.5,50,198,0.99,157,200,0.785,26004
"alpha",0.001,2.5,10000,0.125,0.001,57.6,50,197,0.985,157,200,0.785,26016
"alpha",0.001,2.5,10000,0.125,0.001,57.7,50,197,0.985,157,200,0.785,26333
"alpha",0.001,2.5,10000,0.125,0.001,57.8,50,197,0.985,157,200,0.785,26400
"alpha",0.001,2.5,10000,0.125,0.001,57.9,50,197,0.985,157,200,0.785,26534
"alpha",0.001,2.5,10000,0.125,0.001,58,50,197,0.985,157,200,0.785,26641
"alpha",0.001,2.5,10000,0.125,0.001,58.1,50,196,0.98,157,200,0.785,26693
"alpha",0.001,2.5,10000,0.125,0.001,58.2,50,197,0.985,158,200,0.79,26874
"alpha",0.001,2.5,10000,0.125,0.001,58.3,50,196,0.98,158,200,0.79,27070
"alpha",0.001,2.5,10000,0.125,0.001,58.4,50,198,0.99,158,200,0.79,27195
"alpha",0.001,2.5,10000,0.125,0.001,58.5,50,196,0.98,158,200,0.79,27351
"alpha",0.001,2.5,10000,0.125,0.001,58.6,50,194,0.97,158,200,0.79,27420
"alpha",0.001,2.5,10000,0.125,0.001,58.7,50,195,0.975,158,200,0.79,27577
"alpha",0.001,2.5,10000,0.125,0.001,58.8,50,195,0.975,158,200,0.79,27701
"alpha",0.001,2.5,10000,0.125,0.001,58.9,50,195,0.975,158,200,0.79,28073
"alpha",0.001,2.5,10000,0.125,0.001,59,50,195,0.975,158,200,0.79,28272
"alpha",0.001,2.5,10000,0.125,0.001,59.1,50,196,0.98,158,200,0.79,28533
"alpha",0.001,2.5,10000,0.125,0.001,59.2,50,196,0.98,158,200,0.79,28661
"alpha",0.001,2.5,10000,0.125,0.001,59.3,50,196,0.98,158,200,0.79,28852
"alpha",0.001,2.5,10000,0.125,0.001,59.4,50,196,0.98,158,200,0.79,29163
"alpha",0.001,2.5,10000,0.125,0.001,59.5,50,196,0.98,158,200,0.79,29547
"alpha",0.001,2.5,10000,0.125,0.001,59.6,50,195,0.975,158,200,0.79,29916
"alpha",0.001,2.5,10000,0.125,0.001,59.7,50,195,0.975,158,200,0.79,30242
"alpha",0.001,2.5,10000,0.125,0.001,59.8,50,194,0.97,158,200,0.79,30555
"alpha",0.001,2.5,10000,0.125,0.001,59.9,50,194,0.97,158,200,0.79,30916
"alpha",0.001,2.5,10000,0.125,0.001,60,50,192,0.96,158,200,0.79,31332
"alpha",0.001,2.5,10000,0.125,0.001,60.1,50,193,0.965,159,200,0.795,31629
"alpha",0.001,2.5,10000,0.125,0.001,60.2,50,192,0.96,159,200,0.795,31738
"alpha",0.001,2.5,10000,0.125,0.001,60.3,50,191,0.955,159,200,0.795,32037
"alpha",0.001,2.5,10000,0.125,0.001,60.4,50,191,0.955,159,200,0.795,32478
"alpha",0.001,2.5,10000,0.125,0.001,60.5,50,191,0.955,159,200,0.795,32912
"alpha",0.001,2.5,10000,0.125,0.001,60.6,50,191,0.955,159,200,0.795,33296
"alpha",0.001,2.5,10000,0.125,0.001,60.7,50,191,0.955,159,200,0.795,33559
"alpha",0.001,2.5,10000,0.125,0.001,60.8,50,189,0.945,159,200,0.795,33821
"alpha",0.001,2.5,10000,0.125,0.001,60.9,50,189,0.945,159,200,0.795,34091
"alpha",0.001,2.5,10000,0.125,0.001,61,50,189,0.945,159,200,0.795,34379
"alpha",0.001,2.5,10000,0.125,0.001,61.1,50,189,0.945,159,200,0.795,34755
"alpha",0.001,2.5,10000,0.125,0.001,61.2,50,188,0.94,159,200,0.795,34888
"alpha",0.001,2.5,10000,0.125,0.001,61.3,50,188,0.94,159,200,0.795,35052
"alpha",0.001,2.5,10000,0.125,0.001,61.4,50,187,0.935,159,200,0.795,35429
"alpha",0.001,2.5,10000,0.125,0.001,61.5,50,187,0.935,159,200,0.795,35763
"alpha",0.001,2.5,10000,0.125,0.001,61.6,50,185,0.925,159,200,0.795,36000
"alpha",0.001,2.5,10000,0.125,0.001,61.7,50,184,0.92,159,200,0.795,36131
"alpha",0.001,2.5,10000,0.125,0.001,61.8,50,183,0.915,159,200,0.795,36288
"alpha",0.001,2.5,10000,0.125,0.001,61.9,50,183,0.915,159,200,0.795,36471
"alpha",0.001,2.5,10000,0.125,0.001,62,50,184,0.92,159,200,0.795,36807
"alpha",0.001,2.5,10000,0.125,0.001,62.1,50,185,0.925,159,200,0.795,37030
"alpha",0.001,2.5,10000,0.125,0.001,62.2,50,184,0.92,159,200,0.795,37091
"alpha",0.001,2.5,10000,0.125,0.001,62.3,50,184,0.92,159,200,0.795,37306
"alpha",0.001,2.5,10000,0.125,0.001,62.4,50,184,0.92,159,200,0.795,37493
"alpha",0.001,2.5,10000,0.125,0.001,62.5,50,184,0.92,159,200,0.795,37646
"alpha",0.001,2.5,10000,0.125,0.001,62.6,50,184,0.92,159,200,0.795,37652
"alpha",0.001,2.5,10000,0.125,0.001,62.7,50,183,0.915,159,200,0.795,37769
"alpha",0.001,2.5,10000,0.125,0.001,62.8,50,182,0.91,159,200,0.795,37931
"alpha",0.001,2.5,10000,0.125,0.001,62.9,50,180,0.9,159,200,0.795,37898
"alpha",0.001,2.5,10000,0.125,0.001,63,50,180,0.9,159,200,0.795,38017
"alpha",0.001,2.5,10000,0.125,0.001,63.1,50,181,0.905,159,200,0.795,37872
"alpha",0.001,2.5,10000,0.125,0.001,63.2,50,181,0.905,159,200,0.795,37865
"alpha",0.001,2.5,10000,0.125,0.001,63.3,50,181,0.905,160,200,0.8,37911
"alpha",0.001,2.5,10000,0.125,0.001,63.4,50,181,0.905,160,200,0.8,37992
"alpha",0.001,2.5,10000,0.125,0.001,63.5,50,181,0.905,161,200,0.805,38064
"alpha",0.001,2.5,10000,0.125,0.001,63.6,50,182,0.91,161,200,0.805,37816
"alpha",0.001,2.5,10000,0.125,0.001,63.7,50,181,0.905,161,200,0.805,37779
"alpha",0.001,2.5,10000,0.125,0.001,63.8,50,181,0.905,161,200,0.805,37634
"alpha",0.001,2.5,10000,0.125,0.001,63.9,50,181,0.905,161,200,0.805,37677
"alpha",0.001,2.5,10000,0.125,0.001,64,50,181,0.905,161,200,0.805,37720
"alpha",0.001,2.5,10000,0.125,0.001,64.1,50,182,0.91,161,200,0.805,37638
"alpha",0.001,2.5,10000,0.125,0.001,64.2,50,182,0.91,161,200,0.805,37484
"alpha",0.001,2.5,10000,0.125,0.001,64.3,50,181,0.905,161,200,0.805,37530
"alpha",0.001,2.5,10000,0.125,0.001,64.4,50,181,0.905,161,200,0.805,37372
"alpha",0.001,2.5,10000,0.125,0.001,64.5,50,181,0.905,161,200,0.805,37305
"alpha",0.001,2.5,10000,0.125,0.001,64.6,50,182,0.91,162,200,0.81,37187
"alpha",0.001,2.5,10000,0.125,0.001,64.7,50,181,0.905,162,200,0.81,37202
"alpha",0.001,2.5,10000,0.125,0.001,64.8,50,181,0.905,162,200,0.81,37104
"alpha",0.001,2.5,10000,0.125,0.001,64.9,50,181,0.905,162,200,0.81,37007
"alpha",0.001,2.5,10000,0.125,0.001,65,50,182,0.91,162,200,0.81,36898
"alpha",0.001,2.5,10000,0.125,0.001,65.1,50,182,0.91,162,200,0.81,36807
"alpha",0.001,2.5,10000,0.125,0.001,65.2,50,182,0.91,162,200,0.81,36849
"alpha",0.001,2.5,10000,0.125,0.001,65.3,50,181,0.905,162,200,0.81,36823
"alpha",0.001,2.5,10000,0.125,0.001,65.4,50,181,0.905,162,200,0.81,36823
"alpha",0.001,2.5,10000,0.125,0.001,65.5,50,181,0.905,162,200,0.81,36683
"alpha",0.001,2.5,10000,0.125,0.001,65.6,50,182,0.91,163,200,0.815,36590
"alpha",0.001,2.5,10000,0.125,0.001,65.7,50,182,0.91,163,200,0.815,36563
"alpha",0.001,2.5,10000,0.125,0.001,65.8,50,182,0.91,163,200,0.815,36487
"alpha",0.001,2.5,10000,0.125,0.001,65.9,50,183,0.915,163,200,0.815,36519
"alpha",0.001,2.5,10000,0.125,0.001,66,50,181,0.905,163,200,0.815,36457
"alpha",0.001,2.5,10000,0.125,0.001,66.1,50,182,0.91,164,200,0.82,36645
"alpha",0.001,2.5,10000,0.125,0.001,66.2,50,180,0.9,164,200,0.82,36583
"alpha",0.001,2.5,10000,0.125,0.001,66.3,50,179,0.895,164,200,0.82,36614
"alpha",0.001,2.5,10000,0.125,0.001,66.4,50,179,0.895,164,200,0.82,36623
"alpha",0.001,2.5,10000,0.125,0.001,66.5,50,179,0.895,164,200,0.82,36632
"alpha",0.001,2.5,10000,0.125,0.001,66.6,50,179,0.895,164,200,0.82,36656
"alpha",0.001,2.5,10000,0.125,0.001,66.7,50,178,0.89,164,200,0.82,36742
"alpha",0.001,2.5,10000,0.125,0.001,66.8,50,180,0.9,164,200,0.82,36869
"alpha",0.001,2.5,10000,0.125,0.001,66.9,50,179,0.895,164,200,0.82,36807
"alpha",0.001,2.5,10000,0.125,0.001,67,50,178,0.89,164,200,0.82,36917
"alpha",0.001,2.5,10000,0.125,0.001,67.1,50,177,0.885,165,200,0.825,37107
"alpha",0.001,2.5,10000,0.125,0.001,67.2,50,177,0.885,165,200,0.825,37257
"alpha",0.001,2.5,10000,0.125,0.001,67.3,50,177,0.885,165,200,0.825,37567
"alpha",0.001,2.5,10000,0.125,0.001,67.4,50,178,0.89,166,200,0.83,37783
"alpha",0.001,2.5,10000,0.125,0.001,67.5,50,178,0.89,166,200,0.83,38005
"alpha",0.001,2.5,10000,0.125,0.001,67.6,50,178,0.89,166,200,0.83,38274
"alpha",0.001,2.5,10000,0.125,0.001,67.7,50,179,0.895,167,200,0.835,38568
"alpha",0.001,2.5,10000,0.125,0.001,67.8,50,176,0.88,167,200,0.835,38798
"alpha",0.001,2.5,10000,0.125,0.001,67.9,50,176,0.88,167,200,0.835,39085
"alpha",0.001,2.5,10000,0.125,0.001,68,50,177,0.885,168,200,0.84,39461
"alpha",0.001,2.5,10000,0.125,0.001,68.1,50,177,0.885,168,200,0.84,39892
"alpha",0.001,2.5,10000,0.125,0.001,68.2,50,177,0.885,168,200,0.84,40447
"alpha",0.001,2.5,10000,0.125,0.001,68.3,50,176,0.88,168,200,0.84,41020
"alpha",0.001,2.5,10000,0.125,0.001,68.4,50,175,0.875,168,200,0.84,41585
"alpha",0.001,2.5,10000,0.125,0.001,68.5,50,175,0.875,168,200,0.84,42111
"alpha",0.001,2.5,10000,0.125,0.001,68.6,50,175,0.875,168,200,0.84,42544
"alpha",0.001,2.5,10000,0.125,0.001,68.7,50,175,0.875,168,200,0.84,43050
"alpha",0.001,2.5,10000,0.125,0.001,68.8,50,174,0.87,168,200,0.84,43678
"alpha",0.001,2.5,10000,0.125,0.001,68.9,50,175,0.875,169,200,0.845,44325
"alpha",0.001,2.5,10000,0.125,0.001,69,50,175,0.875,169,200,0.845,44853
"alpha",0.001,2.5,10000,0.125,0.001,69.1,50,175,0.875,169,200,0.845,45574
"alpha",0.001,2.5,10000,0.125,0.001,69.2,50,175,0.875,169,200,0.845,46296
"alpha",0.001,2.5,10000,0.125,0.001,69.3,50,175,0.875,170,200,0.85,46989
"alpha",0.001,2.5,10000,0.125,0.001,69.4,50,176,0.88,170,200,0.85,47576
"alpha",0.001,2.5,10000,0.125,0.001,69.5,50,177,0.885,171,200,0.855,48361
"alpha",0.001,2.5,10000,0.125,0.001,69.6,50,177,0.885,171,200,0.855,48996
"alpha",0.001,2.5,10000,0.125,0.001,69.7,50,178,0.89,172,200,0.86,49631
"alpha",0.001,2.5,10000,0.125,0.001,69.8,50,177,0.885,172,200,0.86,50125
"alpha",0.001,2.5,10000,0.125,0.001,69.9,50,177,0.885,172,200,0.86,50841
"alpha",0.001,2.5,10000,0.125,0.001,70,50,180,0.9,173,200,0.865,51622
"alpha",0.001,2.5,10000,0.125,0.001,70.1,50,180,0.9,173,200,0.865,52344
"alpha",0.001,2.5,10000,0.125,0.001,70.2,50,179,0.895,174,200,0.87,53039
"alpha",0.001,2.5,10000,0.125,0.001,70.3,50,180,0.9,173,200,0.865,53594
"alpha",0.001,2.5,10000,0.125,0.001,70.4,50,182,0.91,174,200,0.87,54177
"alpha",0.001,2.5,10000,0.125,0.001,70.5,50,181,0.905,174,200,0.87,54964
"alpha",0.001,2.5,10000,0.125,0.001,70.6,50,181,0.905,174,200,0.87,55483
"alpha",0.001,2.5,10000,0.125,0.001,70.7,50,181,0.905,174,200,0.87,56205
"alpha",0.001,2.5,10000,0.125,0.001,70.8,50,182,0.91,175,200,0.875,56995
"alpha",0.001,2.5,10000,0.125,0.001,70.9,50,182,0.91,175,200,0.875,57337
"alpha",0.001,2.5,10000,0.125,0.001,71,50,182,0.91,175,200,0.875,58022
"alpha",0.001,2.5,10000,0.125,0.001,71.1,50,182,0.91,175,200,0.875,58759
"alpha",0.001,2.5,10000,0.125,0.001,71.2,50,182,0.91,175,200,0.875,59252
"alpha",0.001,2.5,10000,0.125,0.001,71.3,50,184,0.92,175,200,0.875,59559
"alpha",0.001,2.5,10000,0.125,0.001,71.4,50,185,0.925,175,200,0.875,59941
"alpha",0.001,2.5,10000,0.125,0.001,71.5,50,184,0.92,175,200,0.875,60525
"alpha",0.001,2.5,10000,0.125,0.001,71.6,50,184,0.92,175,200,0.875,61247
"alpha",0.001,2.5,10000,0.125,0.001,71.7,50,184,0.92,175,200,0.875,61709
"alpha",0.001,2.5,10000,0.125,0.001,71.8,50,184,0.92,175,200,0.875,62147
"alpha",0.001,2.5,10000,0.125,0.001,71.9,50,183,0.915,175,200,0.875,62584
"alpha",0.001,2.5,10000,0.125,0.001,72,50,184,0.92,175,200,0.875,62946
"alpha",0.001,2.5,10000,0.125,0.001,72.1,50,183,0.915,175,200,0.875,63431
"alpha",0.001,2.5,10000,0.125,0.001,72.2,50,183,0.915,175,200,0.875,63791
"alpha",0.001,2.5,10000,0.125,0.001,72.3,50,187,0.935,177,200,0.885,64441
"alpha",0.001,2.5,10000,0.125,0.001,72.4,50,187,0.935,177,200,0.885,64906
"alpha",0.001,2.5,10000,0.125,0.001,72.5,50,187,0.935,177,200,0.885,65294
"alpha",0.001,2.5,10000,0.125,0.001,72.6,50,187,0.935,177,200,0.885,65721
"alpha",0.001,2.5,10000,0.125,0.001,72.7,50,187,0.935,177,200,0.885,65940
"alpha",0.001,2.5,10000,0.125,0.001,72.8,50,186,0.93,177,200,0.885,66262
"alpha",0.001,2.5,10000,0.125,0.001,72.9,50,185,0.925,177,200,0.885,66707
"alpha",0.001,2.5,10000,0.125,0.001,73,50,182,0.91,177,200,0.885,67043
"alpha",0.001,2.5,10000,0.125,0.001,73.1,50,182,0.91,178,200,0.89,67582
"alpha",0.001,2.5,10000,0.125,0.001,73.2,50,183,0.915,178,200,0.89,68035
"alpha",0.001,2.5,10000,0.125,0.001,73.3,50,183,0.915,178,200,0.89,68512
"alpha",0.001,2.5,10000,0.125,0.001,73.4,50,182,0.91,178,200,0.89,68867
"alpha",0.001,2.5,10000,0.125,0.001,73.5,50,182,0.91,178,200,0.89,69081
"alpha",0.001,2.5,10000,0.125,0.001,73.6,50,182,0.91,178,200,0.89,69261
"alpha",0.001,2.5,10000,0.125,0.001,73.7,50,181,0.905,178,200,0.89,69393
"alpha",0.001,2.5,10000,0.125,0.001,73.8,50,181,0.905,178,200,0.89,69454
"alpha",0.001,2.5,10000,0.125,0.001,73.9,50,181,0.905,178,200,0.89,69751
"alpha",0.001,2.5,10000,0.125,0.001,74,50,181,0.905,178,200,0.89,69903
"alpha",0.001,2.5,10000,0.125,0.001,74.1,50,182,0.91,178,200,0.89,70009
"alpha",0.001,2.5,10000,0.125,0.001,74.2,50,183,0.915,179,200,0.895,70220
"alpha",0.001,2.5,10000,0.125,0.001,74.3,50,183,0.915,179,200,0.895,70471
"alpha",0.001,2.5,10000,0.125,0.001,74.4,50,184,0.92,179,200,0.895,70642
"alpha",0.001,2.5,10000,0.125,0.001,74.5,50,185,0.925,179,200,0.895,70913
"alpha",0.001,2.5,10000,0.125,0.001,74.6,50,186,0.93,180,200,0.9,71136
"alpha",0.001,2.5,10000,0.125,0.001,74.7,50,186,0.93,180,200,0.9,71283
"alpha",0.001,2.5,10000,0.125,0.001,74.8,50,186,0.93,180,200,0.9,71287
"alpha",0.001,2.5,10000,0.125,0.001,74.9,50,186,0.93,180,200,0.9,71263
"alpha",0.001,2.5,10000,0.125,0.001,75,50,187,0.935,181,200,0.905,71328
"alpha",0.001,2.5,10000,0.125,0.001,75.1,50,187,0.935,181,200,0.905,71545
"alpha",0.001,2.5,10000,0.125,0.001,75.2,50,186,0.93,181,200,0.905,71584
"alpha",0.001,2.5,10000,0.125,0.001,75.3,50,186,0.93,181,200,0.905,71627
"alpha",0.001,2.5,10000,0.125,0.001,75.4,50,187,0.935,181,200,0.905,71812
"alpha",0.001,2.5,10000,0.125,0.001,75.5,50,186,0.93,181,200,0.905,71814
"alpha",0.001,2.5,10000,0.125,0.001,75.6,50,187,0.935,181,200,0.905,71973
"alpha",0.001,2.5,10000,0.125,0.001,75.7,50,186,0.93,181,200,0.905,72062
"alpha",0.001,2.5,10000,0.125,0.001,75.8,50,187,0.935,182,200,0.91,72151
"alpha",0.001,2.5,10000,0.125,0.001,75.9,50,188,0.94,182,200,0.91,72380
"alpha",0.001,2.5,10000,0.125,0.001,76,50,189,0.945,182,200,0.91,72717
"alpha",0.001,2.5,10000,0.125,0.001,76.1,50,189,0.945,182,200,0.91,73001
"alpha",0.001,2.5,10000,0.125,0.001,76.2,50,190,0.95,182,200,0.91,73214
"alpha",0.001,2.5,10000,0.125,0.001,76.3,50,190,0.95,183,200,0.915,73255
"alpha",0.001,2.5,10000,0.125,0.001,76.4,50,190,0.95,183,200,0.915,73482
"alpha",0.001,2.5,10000,0.125,0.001,76.5,50,190,0.95,183,200,0.915,73551
"alpha",0.001,2.5,10000,0.125,0.001,76.6,50,189,0.945,183,200,0.915,73757
"alpha",0.001,2.5,10000,0.125,0.001,76.7,50,188,0.94,183,200,0.915,73903
"alpha",0.001,2.5,10000,0.125,0.001,76.8,50,190,0.95,184,200,0.92,74241
"alpha",0.001,2.5,10000,0.125,0.001,76.9,50,190,0.95,184,200,0.92,74326
"alpha",0.001,2.5,10000,0.125,0.001,77,50,190,0.95,184,200,0.92,74299
"alpha",0.001,2.5,10000,0.125,0.001,77.1,50,189,0.945,184,200,0.92,74384
"alpha",0.001,2.5,10000,0.125,0.001,77.2,50,189,0.945,184,200,0.92,74598
"alpha",0.001,2.5,10000,0.125,0.001,77.3,50,191,0.955,184,200,0.92,74713
"alpha",0.001,2.5,10000,0.125,0.001,77.4,50,191,0.955,185,200,0.925,74834
"alpha",0.001,2.5,10000,0.125,0.001,77.5,50,190,0.95,185,200,0.925,74783
"alpha",0.001,2.5,10000,0.125,0.001,77.6,50,190,0.95,185,200,0.925,74867
"alpha",0.001,2.5,10000,0.125,0.001,77.7,50,190,0.95,185,200,0.925,74784
"alpha",0.001,2.5,10000,0.125,0.001,77.8,50,189,0.945,185,200,0.925,74937
"alpha",0.001,2.5,10000,0.125,0.001,77.9,50,189,0.945,185,200,0.925,75114
"alpha",0.001,2.5,10000,0.125,0.001,78,50,189,0.945,185,200,0.925,75081
"alpha",0.001,2.5,10000,0.125,0.001,78.1,50,190,0.95,185,200,0.925,75353
"alpha",0.001,2.5,10000,0.125,0.001,78.2,50,191,0.955,186,200,0.93,75454
"alpha",0.001,2.5,10000,0.125,0.001,78.3,50,191,0.955,186,200,0.93,75697
"alpha",0.001,2.5,10000,0.125,0.001,78.4,50,191,0.955,186,200,0.93,75578
