"R0","K","log10K","r","gamma","dt","t_max","nsim","n_patch","alpha","I_init","mean_ext_time_index","mean_T_ext","ext_prob","n_ext","finite_conditional_mean"
4.9,177827.941003892,5.25,0.1,1,0.1,200,1000,1,0,10,165.946,16.4946,1,1000,TRUE
5,177827.941003892,5.25,0.1,1,0.1,200,1000,1,0,10,165.73,16.473,1,1000,TRUE
1.1,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,79.6639344262295,7.86639344262295,0.244,244,TRUE
1.2,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,57.3653846153846,5.63653846153846,0.104,104,TRUE
1.3,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,49.6984126984127,4.86984126984127,0.063,63,TRUE
1.4,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,35.7878787878788,3.47878787878788,0.033,33,TRUE
1.5,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,38.4444444444444,3.74444444444444,0.018,18,TRUE
1.6,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,22.35,2.135,0.02,20,TRUE
1.7,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,26.8,2.58,0.01,10,TRUE
1.8,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,24.3333333333333,2.33333333333333,0.012,12,TRUE
1.9,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,18.1666666666667,1.71666666666667,0.006,6,TRUE
2,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,17,1.6,0.004,4,TRUE
2.1,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,7,0.6,0.002,2,TRUE
2.2,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,19,1.8,0.001,1,TRUE
2.3,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,314,31.3,0.001,1,TRUE
2.4,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,311.421052631579,31.0421052631579,0.038,38,TRUE
2.5,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,307.294520547945,30.6294520547945,0.146,146,TRUE
2.6,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,293.54,29.254,0.35,350,TRUE
2.7,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,283.992495309568,28.2992495309568,0.533,533,TRUE
2.8,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,271.897902097902,27.0897902097902,0.715,715,TRUE
2.9,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,260.470518867925,25.9470518867925,0.848,848,TRUE
3,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,252.539753639418,25.1539753639418,0.893,893,TRUE
3.1,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,242.161392405063,24.1161392405063,0.948,948,TRUE
3.2,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,234.165118679051,23.3165118679051,0.969,969,TRUE
3.3,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,228.568825910931,22.7568825910931,0.988,988,TRUE
3.4,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,220.606060606061,21.9606060606061,0.99,990,TRUE
3.5,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,215.639278557114,21.4639278557114,0.998,998,TRUE
3.6,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,210.609657947686,20.9609657947686,0.994,994,TRUE
3.7,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,204.149149149149,20.3149149149149,0.999,999,TRUE
3.8,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,201.139,20.0139,1,1000,TRUE
3.9,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,196.561,19.5561,1,1000,TRUE
4,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,194.446,19.3446,1,1000,TRUE
4.1,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,190.598,18.9598,1,1000,TRUE
4.2,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,187.659,18.6659,1,1000,TRUE
4.3,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,186.061,18.5061,1,1000,TRUE
4.4,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,183.04,18.204,1,1000,TRUE
4.5,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,181.591,18.0591,1,1000,TRUE
4.6,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,179.136,17.8136,1,1000,TRUE
4.7,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,178.052,17.7052,1,1000,TRUE
4.8,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,177.072,17.6072,1,1000,TRUE
4.9,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,174.931,17.3931,1,1000,TRUE
5,316227.766016838,5.5,0.1,1,0.1,200,1000,1,0,10,173.185,17.2185,1,1000,TRUE
1.1,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,83.5158371040724,8.25158371040724,0.221,221,TRUE
1.2,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,59.9044117647059,5.89044117647059,0.136,136,TRUE
1.3,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,46.15,4.515,0.06,60,TRUE
1.4,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,36.1777777777778,3.51777777777778,0.045,45,TRUE
1.5,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,35.125,3.4125,0.016,16,TRUE
1.6,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,27.5,2.65,0.006,6,TRUE
1.7,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,22.2,2.12,0.01,10,TRUE
1.8,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,25.6,2.46,0.005,5,TRUE
1.9,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,11.8,1.08,0.005,5,TRUE
2,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,22.2,2.12,0.005,5,TRUE
2.1,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,17.5,1.65,0.004,4,TRUE
2.2,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,11.6666666666667,1.06666666666667,0.003,3,TRUE
2.3,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,16,1.5,0.003,3,TRUE
2.4,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,208,20.7,0.005,5,TRUE
2.5,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,326.032258064516,32.5032258064516,0.031,31,TRUE
2.6,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,307.496551724138,30.6496551724138,0.145,145,TRUE
2.7,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,299.460674157303,29.8460674157303,0.356,356,TRUE
2.8,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,288.392014519056,28.7392014519056,0.551,551,TRUE
2.9,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,278.398675496689,27.7398675496689,0.755,755,TRUE
3,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,267.496437054632,26.6496437054632,0.842,842,TRUE
3.1,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,258.045951859956,25.7045951859956,0.914,914,TRUE
3.2,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,247.486883525708,24.6486883525708,0.953,953,TRUE
3.3,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,239.850868232891,23.8850868232891,0.979,979,TRUE
3.4,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,233.371196754564,23.2371196754564,0.986,986,TRUE
3.5,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,227.040281973817,22.6040281973817,0.993,993,TRUE
3.6,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,220.571142284569,21.9571142284569,0.998,998,TRUE
3.7,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,215.093093093093,21.4093093093093,0.999,999,TRUE
3.8,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,211.474474474474,21.0474474474474,0.999,999,TRUE
3.9,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,206.845,20.5845,1,1000,TRUE
4,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,203.254,20.2254,1,1000,TRUE
4.1,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,200.747,19.9747,1,1000,TRUE
4.2,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,197.582,19.6582,1,1000,TRUE
4.3,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,194.136,19.3136,1,1000,TRUE
4.4,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,192.929,19.1929,1,1000,TRUE
4.5,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,190.448,18.9448,1,1000,TRUE
4.6,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,188.943,18.7943,1,1000,TRUE
4.7,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,186.826,18.5826,1,1000,TRUE
4.8,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,183.863,18.2863,1,1000,TRUE
4.9,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,182.86,18.186,1,1000,TRUE
5,562341.325190349,5.75,0.1,1,0.1,200,1000,1,0,10,182.276,18.1276,1,1000,TRUE
1.1,1e+06,6,0.1,1,0.1,200,1000,1,0,10,79.2156862745098,7.82156862745098,0.255,255,TRUE
1.2,1e+06,6,0.1,1,0.1,200,1000,1,0,10,60.0275229357798,5.90275229357798,0.109,109,TRUE
1.3,1e+06,6,0.1,1,0.1,200,1000,1,0,10,48.7678571428571,4.77678571428571,0.056,56,TRUE
1.4,1e+06,6,0.1,1,0.1,200,1000,1,0,10,41.8378378378378,4.08378378378378,0.037,37,TRUE
1.5,1e+06,6,0.1,1,0.1,200,1000,1,0,10,34.2068965517241,3.32068965517241,0.029,29,TRUE
1.6,1e+06,6,0.1,1,0.1,200,1000,1,0,10,23.3333333333333,2.23333333333333,0.015,15,TRUE
1.7,1e+06,6,0.1,1,0.1,200,1000,1,0,10,27.7272727272727,2.67272727272727,0.011,11,TRUE
1.8,1e+06,6,0.1,1,0.1,200,1000,1,0,10,26.375,2.5375,0.008,8,TRUE
1.9,1e+06,6,0.1,1,0.1,200,1000,1,0,10,16.5,1.55,0.004,4,TRUE
2,1e+06,6,0.1,1,0.1,200,1000,1,0,10,11,1,0.001,1,TRUE
2.1,1e+06,6,0.1,1,0.1,200,1000,1,0,10,11.75,1.075,0.004,4,TRUE
2.2,1e+06,6,0.1,1,0.1,200,1000,1,0,10,14.5,1.35,0.002,2,TRUE
2.3,1e+06,6,0.1,1,0.1,200,1000,1,0,10,19.5,1.85,0.004,4,TRUE
2.4,1e+06,6,0.1,1,0.1,200,1000,1,0,10,3.5,0.25,0.002,2,TRUE
2.5,1e+06,6,0.1,1,0.1,200,1000,1,0,10,358.666666666667,35.7666666666667,0.003,3,TRUE
2.6,1e+06,6,0.1,1,0.1,200,1000,1,0,10,318.863636363636,31.7863636363636,0.022,22,TRUE
2.7,1e+06,6,0.1,1,0.1,200,1000,1,0,10,314.53164556962,31.353164556962,0.158,158,TRUE
2.8,1e+06,6,0.1,1,0.1,200,1000,1,0,10,307.463483146067,30.6463483146067,0.356,356,TRUE
2.9,1e+06,6,0.1,1,0.1,200,1000,1,0,10,293.826086956522,29.2826086956522,0.598,598,TRUE
3,1e+06,6,0.1,1,0.1,200,1000,1,0,10,283.253333333333,28.2253333333333,0.75,750,TRUE
3.1,1e+06,6,0.1,1,0.1,200,1000,1,0,10,272.177906976744,27.1177906976744,0.86,860,TRUE
3.2,1e+06,6,0.1,1,0.1,200,1000,1,0,10,262.5599559956,26.15599559956,0.909,909,TRUE
3.3,1e+06,6,0.1,1,0.1,200,1000,1,0,10,255.381742738589,25.4381742738589,0.964,964,TRUE
3.4,1e+06,6,0.1,1,0.1,200,1000,1,0,10,246.755351681957,24.5755351681957,0.981,981,TRUE
3.5,1e+06,6,0.1,1,0.1,200,1000,1,0,10,239.112789526687,23.8112789526687,0.993,993,TRUE
3.6,1e+06,6,0.1,1,0.1,200,1000,1,0,10,233.2351160444,23.22351160444,0.991,991,TRUE
3.7,1e+06,6,0.1,1,0.1,200,1000,1,0,10,227.833833833834,22.6833833833834,0.999,999,TRUE
3.8,1e+06,6,0.1,1,0.1,200,1000,1,0,10,223.356,22.2356,1,1000,TRUE
3.9,1e+06,6,0.1,1,0.1,200,1000,1,0,10,217.993,21.6993,1,1000,TRUE
4,1e+06,6,0.1,1,0.1,200,1000,1,0,10,214.232,21.3232,1,1000,TRUE
4.1,1e+06,6,0.1,1,0.1,200,1000,1,0,10,209.549,20.8549,1,1000,TRUE
4.2,1e+06,6,0.1,1,0.1,200,1000,1,0,10,206.281,20.5281,1,1000,TRUE
4.3,1e+06,6,0.1,1,0.1,200,1000,1,0,10,204.737,20.3737,1,1000,TRUE
4.4,1e+06,6,0.1,1,0.1,200,1000,1,0,10,201.112,20.0112,1,1000,TRUE
4.5,1e+06,6,0.1,1,0.1,200,1000,1,0,10,198.312,19.7312,1,1000,TRUE
4.6,1e+06,6,0.1,1,0.1,200,1000,1,0,10,197.271,19.6271,1,1000,TRUE
4.7,1e+06,6,0.1,1,0.1,200,1000,1,0,10,195.279,19.4279,1,1000,TRUE
4.8,1e+06,6,0.1,1,0.1,200,1000,1,0,10,193.662,19.2662,1,1000,TRUE
4.9,1e+06,6,0.1,1,0.1,200,1000,1,0,10,191,19,1,1000,TRUE
5,1e+06,6,0.1,1,0.1,200,1000,1,0,10,188.743,18.7743,1,1000,TRUE
1.1,1000,3,0.125,1,0.1,200,1000,1,0,10,312.605605605606,31.1605605605606,0.999,999,TRUE
1.2,1000,3,0.125,1,0.1,200,1000,1,0,10,499.471774193548,49.8471774193548,0.992,992,TRUE
1.3,1000,3,0.125,1,0.1,200,1000,1,0,10,617.179215270414,61.6179215270414,0.943,943,TRUE
1.4,1000,3,0.125,1,0.1,200,1000,1,0,10,617.301724137931,61.6301724137931,0.928,928,TRUE
1.5,1000,3,0.125,1,0.1,200,1000,1,0,10,590.298034934498,58.9298034934498,0.916,916,TRUE
1.6,1000,3,0.125,1,0.1,200,1000,1,0,10,516.709315375982,51.5709315375982,0.891,891,TRUE
1.7,1000,3,0.125,1,0.1,200,1000,1,0,10,474.153005464481,47.3153005464481,0.915,915,TRUE
1.8,1000,3,0.125,1,0.1,200,1000,1,0,10,420.114616193481,41.9114616193481,0.951,951,TRUE
1.9,1000,3,0.125,1,0.1,200,1000,1,0,10,350.810867293626,34.9810867293626,0.957,957,TRUE
2,1000,3,0.125,1,0.1,200,1000,1,0,10,294.228070175439,29.3228070175439,0.969,969,TRUE
2.1,1000,3,0.125,1,0.1,200,1000,1,0,10,265.089139344262,26.4089139344262,0.976,976,TRUE
2.2,1000,3,0.125,1,0.1,200,1000,1,0,10,223.016177957533,22.2016177957533,0.989,989,TRUE
2.3,1000,3,0.125,1,0.1,200,1000,1,0,10,204.380281690141,20.3380281690141,0.994,994,TRUE
2.4,1000,3,0.125,1,0.1,200,1000,1,0,10,180.011033099298,17.9011033099298,0.997,997,TRUE
2.5,1000,3,0.125,1,0.1,200,1000,1,0,10,163.335,16.2335,1,1000,TRUE
2.6,1000,3,0.125,1,0.1,200,1000,1,0,10,157.369107321966,15.6369107321966,0.997,997,TRUE
2.7,1000,3,0.125,1,0.1,200,1000,1,0,10,139.318318318318,13.8318318318318,0.999,999,TRUE
2.8,1000,3,0.125,1,0.1,200,1000,1,0,10,133.439439439439,13.2439439439439,0.999,999,TRUE
2.9,1000,3,0.125,1,0.1,200,1000,1,0,10,128.439439439439,12.7439439439439,0.999,999,TRUE
3,1000,3,0.125,1,0.1,200,1000,1,0,10,125.870870870871,12.4870870870871,0.999,999,TRUE
3.1,1000,3,0.125,1,0.1,200,1000,1,0,10,120.059,11.9059,1,1000,TRUE
3.2,1000,3,0.125,1,0.1,200,1000,1,0,10,118.758,11.7758,1,1000,TRUE
3.3,1000,3,0.125,1,0.1,200,1000,1,0,10,117.148,11.6148,1,1000,TRUE
3.4,1000,3,0.125,1,0.1,200,1000,1,0,10,113.374,11.2374,1,1000,TRUE
3.5,1000,3,0.125,1,0.1,200,1000,1,0,10,110.917,10.9917,1,1000,TRUE
3.6,1000,3,0.125,1,0.1,200,1000,1,0,10,109.749,10.8749,1,1000,TRUE
3.7,1000,3,0.125,1,0.1,200,1000,1,0,10,106.736,10.5736,1,1000,TRUE
3.8,1000,3,0.125,1,0.1,200,1000,1,0,10,105.632,10.4632,1,1000,TRUE
3.9,1000,3,0.125,1,0.1,200,1000,1,0,10,104.183,10.3183,1,1000,TRUE
4,1000,3,0.125,1,0.1,200,1000,1,0,10,103.747,10.2747,1,1000,TRUE
4.1,1000,3,0.125,1,0.1,200,1000,1,0,10,103.289,10.2289,1,1000,TRUE
4.2,1000,3,0.125,1,0.1,200,1000,1,0,10,101.144,10.0144,1,1000,TRUE
4.3,1000,3,0.125,1,0.1,200,1000,1,0,10,100.498,9.9498,1,1000,TRUE
4.4,1000,3,0.125,1,0.1,200,1000,1,0,10,98.608,9.7608,1,1000,TRUE
4.5,1000,3,0.125,1,0.1,200,1000,1,0,10,96.908,9.5908,1,1000,TRUE
4.6,1000,3,0.125,1,0.1,200,1000,1,0,10,97.778,9.6778,1,1000,TRUE
4.7,1000,3,0.125,1,0.1,200,1000,1,0,10,96.177,9.5177,1,1000,TRUE
4.8,1000,3,0.125,1,0.1,200,1000,1,0,10,96.298,9.5298,1,1000,TRUE
4.9,1000,3,0.125,1,0.1,200,1000,1,0,10,95.701,9.4701,1,1000,TRUE
5,1000,3,0.125,1,0.1,200,1000,1,0,10,95.816,9.4816,1,1000,TRUE
1.1,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,518.577160493827,51.7577160493827,0.972,972,TRUE
1.2,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,778.217721518987,77.7217721518987,0.79,790,TRUE
1.3,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,833.044776119403,83.2044776119403,0.603,603,TRUE
1.4,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,778.560767590618,77.7560767590618,0.469,469,TRUE
1.5,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,722.452747252747,72.1452747252747,0.455,455,TRUE
1.6,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,548.96887966805,54.796887966805,0.482,482,TRUE
1.7,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,515.521505376344,51.4521505376344,0.558,558,TRUE
1.8,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,416.298887122417,41.5298887122417,0.629,629,TRUE
1.9,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,366.44347826087,36.544347826087,0.69,690,TRUE
2,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,326.478260869565,32.5478260869565,0.782,782,TRUE
2.1,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,283.007194244604,28.2007194244604,0.834,834,TRUE
2.2,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,257.118510158014,25.6118510158014,0.886,886,TRUE
2.3,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,217.739037433155,21.6739037433155,0.935,935,TRUE
2.4,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,198.582291666667,19.7582291666667,0.96,960,TRUE
2.5,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,179.838114754098,17.8838114754098,0.976,976,TRUE
2.6,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,168.049645390071,16.7049645390071,0.987,987,TRUE
2.7,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,161.594320486815,16.0594320486815,0.986,986,TRUE
2.8,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,153.592517694641,15.2592517694641,0.989,989,TRUE
2.9,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,144.327327327327,14.3327327327327,0.999,999,TRUE
3,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,140.019019019019,13.9019019019019,0.999,999,TRUE
3.1,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,133.516,13.2516,1,1000,TRUE
3.2,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,131.108,13.0108,1,1000,TRUE
3.3,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,126.783783783784,12.5783783783784,0.999,999,TRUE
3.4,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,123.442,12.2442,1,1000,TRUE
3.5,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,121.13,12.013,1,1000,TRUE
3.6,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,119.286,11.8286,1,1000,TRUE
3.7,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,116.622,11.5622,1,1000,TRUE
3.8,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,114.33,11.333,1,1000,TRUE
3.9,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,113.67,11.267,1,1000,TRUE
4,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,112.345,11.1345,1,1000,TRUE
4.1,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,111.64,11.064,1,1000,TRUE
4.2,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,110.448,10.9448,1,1000,TRUE
4.3,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,107.838,10.6838,1,1000,TRUE
4.4,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,108.011,10.7011,1,1000,TRUE
4.5,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,107.14,10.614,1,1000,TRUE
4.6,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,106.223,10.5223,1,1000,TRUE
4.7,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,104.528,10.3528,1,1000,TRUE
4.8,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,104.069,10.3069,1,1000,TRUE
4.9,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,102.16,10.116,1,1000,TRUE
5,1778.27941003892,3.25,0.125,1,0.1,200,1000,1,0,10,102.006,10.1006,1,1000,TRUE
1.1,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,709.983717774763,70.8983717774763,0.737,737,TRUE
1.2,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,613.801948051948,61.2801948051948,0.308,308,TRUE
1.3,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,548.421428571429,54.7421428571429,0.14,140,TRUE
1.4,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,492.1875,49.11875,0.08,80,TRUE
1.5,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,418.819444444444,41.7819444444444,0.072,72,TRUE
1.6,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,291.333333333333,29.0333333333333,0.123,123,TRUE
1.7,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,304.325443786982,30.3325443786982,0.169,169,TRUE
1.8,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,285.717741935484,28.4717741935484,0.248,248,TRUE
1.9,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,267.240932642487,26.6240932642487,0.386,386,TRUE
2,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,239.155462184874,23.8155462184874,0.476,476,TRUE
2.1,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,228.174652241113,22.7174652241113,0.647,647,TRUE
2.2,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,218.507649513213,21.7507649513213,0.719,719,TRUE
2.3,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,201.118437118437,20.0118437118437,0.819,819,TRUE
2.4,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,191.908886389201,19.0908886389201,0.889,889,TRUE
2.5,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,190.3170995671,18.93170995671,0.924,924,TRUE
2.6,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,172.92513368984,17.192513368984,0.935,935,TRUE
2.7,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,169.541795665635,16.8541795665635,0.969,969,TRUE
2.8,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,162.298353909465,16.1298353909465,0.972,972,TRUE
2.9,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,152.177777777778,15.1177777777778,0.99,990,TRUE
3,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,147.888217522659,14.6888217522659,0.993,993,TRUE
3.1,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,144.544088176353,14.3544088176353,0.998,998,TRUE
3.2,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,139.401401401401,13.8401401401401,0.999,999,TRUE
3.3,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,135.844844844845,13.4844844844845,0.999,999,TRUE
3.4,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,134.477955911824,13.3477955911824,0.998,998,TRUE
3.5,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,131.046,13.0046,1,1000,TRUE
3.6,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,129.251,12.8251,1,1000,TRUE
3.7,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,127.731,12.6731,1,1000,TRUE
3.8,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,124.347347347347,12.3347347347347,0.999,999,TRUE
3.9,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,122.615,12.1615,1,1000,TRUE
4,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,121.201,12.0201,1,1000,TRUE
4.1,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,119.73,11.873,1,1000,TRUE
4.2,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,118.35,11.735,1,1000,TRUE
4.3,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,117.595,11.6595,1,1000,TRUE
4.4,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,115.024,11.4024,1,1000,TRUE
4.5,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,114.36,11.336,1,1000,TRUE
4.6,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,113.841,11.2841,1,1000,TRUE
4.7,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,112.723,11.1723,1,1000,TRUE
4.8,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,111.461,11.0461,1,1000,TRUE
4.9,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,111.294,11.0294,1,1000,TRUE
5,3162.27766016838,3.5,0.125,1,0.1,200,1000,1,0,10,110.533,10.9533,1,1000,TRUE
1.1,5623.41325190349,3.75,0.125,1,0.1,200,1000,1,0,10,405.019607843137,40.4019607843137,0.408,408,TRUE
1.2,5623.41325190349,3.75,0.125,1,0.1,200,1000,1,0,10,150.431654676259,14.9431654676259,0.139,139,TRUE
