"combo_id","replicate","patch","episode_id","start_time","end_time","censoring_time","observed_duration","extinction_observed","T0","threshold_multiplier","fadeout_threshold","survived_beyond_threshold","early_extinction","fadeout","right_censored"
"smoke",1,89,3,710,711,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,4,783,859,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,5,1002,1112,3650,110,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,6,1505,1562,3650,57,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,7,2235,2312,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,8,2455,2456,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,89,9,2966,2968,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,1,0,96,3650,96,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,2,717,786,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,3,1032,1108,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,4,1111,1114,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,5,1150,1162,3650,12,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,6,1196,1197,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,7,1375,1471,3650,96,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,8,1581,1584,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,9,1959,2684,3650,725,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,90,10,2897,2976,3650,79,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,90,11,3601,3604,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,91,1,0,96,3650,96,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,91,2,218,236,3650,18,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,91,3,694,769,3650,75,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,91,4,1068,1132,3650,64,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,91,5,2913,2991,3650,78,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,92,1,0,94,3650,94,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,92,2,829,834,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,92,3,1170,1247,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,92,4,1430,1502,3650,72,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,92,5,2952,3028,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,93,1,0,84,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,93,2,262,354,3650,92,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,93,3,366,380,3650,14,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,93,4,424,528,3650,104,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,93,5,812,814,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,93,6,2219,2284,3650,65,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,93,7,2663,3085,3650,422,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,93,8,3534,3536,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,94,1,0,77,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,94,2,718,783,3650,65,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,94,3,1424,1490,3650,66,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,94,4,2943,3006,3650,63,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,94,5,3020,3027,3650,7,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,1,0,143,3650,143,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,2,310,389,3650,79,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,3,574,708,3650,134,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,4,757,835,3650,78,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,5,1100,1169,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,6,1544,1545,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,7,1772,1847,3650,75,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,8,2164,2227,3650,63,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,9,2253,2258,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,10,2289,2297,3650,8,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,11,2542,2546,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,12,2923,2996,3650,73,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,95,13,3355,3423,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,96,1,0,132,3650,132,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,96,2,748,749,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,96,3,1090,1159,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,96,4,1382,1384,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,96,5,1923,2015,3650,92,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,96,6,3334,3335,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,96,7,3564,NA,3650,86,FALSE,128.684649154444,1.5,193.026973731666,FALSE,FALSE,FALSE,TRUE
"smoke",1,97,1,0,87,3650,87,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,2,305,377,3650,72,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,3,667,671,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,4,1132,1210,3650,78,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,5,1499,1584,3650,85,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,6,1947,1951,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,7,2199,2200,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,8,2282,2369,3650,87,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,9,3256,3317,3650,61,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,97,10,3470,3473,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,98,1,0,73,3650,73,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,98,2,255,371,3650,116,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,98,3,631,719,3650,88,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,98,4,1429,1491,3650,62,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,98,5,1575,1581,3650,6,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,98,6,2121,2191,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,98,7,3510,3617,3650,107,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,1,0,149,3650,149,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,2,228,359,3650,131,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,3,655,657,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,4,687,771,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,5,900,902,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,6,1015,1113,3650,98,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,7,1116,1125,3650,9,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,8,1530,1614,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,9,2881,2882,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,10,2924,3004,3650,80,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,99,11,3454,NA,3650,196,FALSE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,FALSE,TRUE
"smoke",1,100,1,0,194,3650,194,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,100,2,411,491,3650,80,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,3,589,590,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,4,693,762,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,5,814,824,3650,10,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,6,1093,1147,3650,54,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,7,1321,1325,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,8,1471,1541,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,9,1845,1846,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,10,2915,2916,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,100,11,3385,3489,3650,104,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,101,1,0,95,3650,95,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,101,2,689,692,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,101,3,1073,1133,3650,60,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,101,4,2138,2219,3650,81,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,101,5,3365,3437,3650,72,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,1,0,90,3650,90,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,2,292,363,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,3,1190,1272,3650,82,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,4,1897,1900,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,5,2242,2318,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,6,2543,2611,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,7,2949,3033,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,8,3065,3067,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,102,9,3378,3450,3650,72,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,103,1,0,538,3650,538,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,103,2,603,605,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,103,3,1503,1577,3650,74,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,103,4,2241,2243,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,103,5,2329,2333,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,103,6,2654,2659,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,103,7,2978,3063,3650,85,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,104,1,0,139,3650,139,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,104,2,361,421,3650,60,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,104,3,620,893,3650,273,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,104,4,1112,1187,3650,75,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,104,5,1443,1512,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,104,6,2489,2558,3650,69,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,104,7,2615,2621,3650,6,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,104,8,3329,3396,3650,67,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,105,1,0,91,3650,91,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,105,2,442,531,3650,89,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,105,3,1491,1577,3650,86,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,105,4,1834,1835,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,105,5,2259,2261,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,105,6,2612,2689,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,105,7,3388,3493,3650,105,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,106,1,0,88,3650,88,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,106,2,1502,1503,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,106,3,1548,1550,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,106,4,1599,1962,3650,363,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,106,5,3457,NA,3650,193,FALSE,128.684649154444,1.5,193.026973731666,FALSE,FALSE,FALSE,TRUE
"smoke",1,107,1,0,110,3650,110,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,2,658,728,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,3,745,757,3650,12,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,4,999,1000,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,5,1065,1137,3650,72,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,6,1199,1212,3650,13,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,7,1295,1308,3650,13,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,8,1455,1543,3650,88,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,9,2219,2290,3650,71,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,107,10,2689,3075,3650,386,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,108,1,0,425,3650,425,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,108,2,1042,1112,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,108,3,1402,1486,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,108,4,2213,2300,3650,87,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,108,5,3048,3070,3650,22,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,1,0,84,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,2,411,412,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,3,1136,1229,3650,93,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,4,1435,1503,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,5,1517,1522,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,6,1528,1531,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,7,2307,2457,3650,150,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,109,8,2537,2607,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,1,0,141,3650,141,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,2,716,798,3650,82,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,3,799,801,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,4,1129,1193,3650,64,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,5,1613,2377,3650,764,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,110,6,2532,2616,3650,84,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,7,2666,2669,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,8,2796,2802,3650,6,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,9,3331,3333,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,110,10,3604,3609,3650,5,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,111,1,0,573,3650,573,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,111,2,769,849,3650,80,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,111,3,1889,1959,3650,70,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,111,4,2913,2993,3650,80,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,112,1,0,102,3650,102,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,112,2,239,242,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,112,3,650,758,3650,108,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,112,4,772,773,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,112,5,1544,1625,3650,81,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,112,6,2235,2312,3650,77,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,113,1,0,72,3650,72,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,113,2,263,281,3650,18,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,113,3,449,451,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,113,4,551,552,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,113,5,1617,1619,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,113,6,2249,2250,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,1,0,106,3650,106,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,2,190,191,3650,1,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,3,244,346,3650,102,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,4,589,691,3650,102,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,5,706,710,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,6,983,1082,3650,99,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,7,1512,1580,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,8,2200,2276,3650,76,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,9,2576,2662,3650,86,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,114,10,2993,2996,3650,3,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,115,1,0,122,3650,122,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,115,2,280,284,3650,4,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,115,3,365,433,3650,68,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,115,4,733,794,3650,61,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,115,5,2258,2260,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,115,6,3573,NA,3650,77,FALSE,128.684649154444,1.5,193.026973731666,FALSE,FALSE,FALSE,TRUE
"smoke",1,116,1,0,100,3650,100,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,116,2,268,370,3650,102,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,116,3,1064,1147,3650,83,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,116,4,1149,1151,3650,2,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,116,5,1487,1561,3650,74,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,116,6,2104,2193,3650,89,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,116,7,2212,2677,3650,465,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
"smoke",1,116,8,2892,2965,3650,73,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,117,1,0,98,3650,98,TRUE,128.684649154444,1.5,193.026973731666,FALSE,TRUE,FALSE,FALSE
"smoke",1,117,2,254,510,3650,256,TRUE,128.684649154444,1.5,193.026973731666,TRUE,FALSE,TRUE,FALSE
