"step","patches_neither","patches_I1_only","patches_I2_only","patches_both","occupied_I1","occupied_I2","global_I1","global_I2","mean_N","I1_local_extinctions","I1_recolonizations","I2_local_extinctions","I2_recolonizations"
143.8,178,21,1,0,21,1,13927,139,9241.295,0,0,0,0
143.9,178,21,1,0,21,1,14333,137,9238.345,0,0,0,0
144,177,22,1,0,22,1,14663,130,9235.45,0,1,0,0
144.1,177,22,1,0,22,1,14886,119,9232.27,0,0,0,0
144.2,176,23,1,0,23,1,15106,114,9228.7,0,1,0,0
144.3,176,23,1,0,23,1,15303,122,9225.36,0,0,0,0
144.4,176,23,1,0,23,1,15395,118,9221.84,0,0,0,0
144.5,176,23,1,0,23,1,15407,108,9218.24,0,0,0,0
144.6,176,23,1,0,23,1,15464,111,9214.875,0,0,0,0
144.7,176,23,1,0,23,1,15484,109,9211.265,0,0,0,0
144.8,176,23,1,0,23,1,15530,109,9207.91,0,0,0,0
144.9,176,23,1,0,23,1,15529,108,9203.93,0,0,0,0
145,176,23,1,0,23,1,15568,111,9200.39,0,0,0,0
145.1,175,24,1,0,24,1,15674,115,9197.1,0,1,0,0
145.2,175,24,1,0,24,1,15742,119,9193.545,0,0,0,0
145.3,174,25,1,0,25,1,15785,109,9189.575,0,1,0,0
145.4,174,25,1,0,25,1,15720,103,9185.47,0,0,0,0
145.5,173,26,1,0,26,1,15878,103,9182.14,0,1,0,0
145.6,173,26,1,0,26,1,15950,97,9178.14,0,0,0,0
145.7,173,26,1,0,26,1,15961,94,9173.88,0,0,0,0
145.8,174,25,1,0,25,1,16128,101,9169.99,1,0,0,0
145.9,173,26,1,0,26,1,16190,96,9165.835,0,1,0,0
146,173,26,1,0,26,1,16310,100,9161.98,0,0,0,0
146.1,173,26,1,0,26,1,16410,96,9158.125,0,0,0,0
146.2,173,26,1,0,26,1,16476,99,9154.11,0,0,0,0
146.3,173,26,1,0,26,1,16589,100,9150.475,0,0,0,0
146.4,173,26,1,0,26,1,16504,98,9145.775,0,0,0,0
146.5,173,26,1,0,26,1,16437,99,9141.68,0,0,0,0
146.6,173,26,1,0,26,1,16470,101,9137.865,0,0,0,0
146.7,172,27,1,0,27,1,16389,101,9133.465,0,1,0,0
146.8,172,27,1,0,27,1,16305,102,9129.345,0,0,0,0
146.9,172,27,1,0,27,1,16289,101,9125.405,0,0,0,0
147,172,27,1,0,27,1,16245,102,9121.19,0,0,0,0
147.1,172,27,1,0,27,1,16109,100,9116.925,0,0,0,0
147.2,171,28,1,0,28,1,16019,103,9112.935,0,1,0,0
147.3,171,28,1,0,28,1,15977,105,9108.84,0,0,0,0
147.4,171,28,1,0,28,1,15871,100,9104.6,0,0,0,0
147.5,171,28,1,0,28,1,15904,103,9101.06,0,0,0,0
147.6,171,28,1,0,28,1,15871,102,9096.875,0,0,0,0
147.7,171,28,1,0,28,1,15863,95,9092.975,0,0,0,0
147.8,172,27,1,0,27,1,15945,92,9089.015,1,0,0,0
147.9,171,28,1,0,28,1,15972,88,9084.71,0,1,0,0
148,171,28,1,0,28,1,16035,94,9080.54,0,0,0,0
148.1,171,28,1,0,28,1,16066,96,9076.395,0,0,0,0
148.2,171,28,1,0,28,1,16302,94,9072.535,0,0,0,0
148.3,171,28,1,0,28,1,16469,93,9068.71,0,0,0,0
148.4,171,28,1,0,28,1,16643,91,9064.505,0,0,0,0
148.5,171,28,1,0,28,1,16771,95,9059.98,0,0,0,0
148.6,170,29,1,0,29,1,17000,100,9055.785,0,1,0,0
148.7,170,29,1,0,29,1,17098,99,9051.335,0,0,0,0
148.8,169,30,1,0,30,1,17374,92,9047.085,0,1,0,0
148.9,169,30,1,0,30,1,17457,96,9042.45,0,0,0,0
149,169,30,1,0,30,1,17604,96,9038.045,1,1,0,0
149.1,169,30,1,0,30,1,17713,87,9033.075,0,0,0,0
149.2,169,30,1,0,30,1,17777,90,9028.28,0,0,0,0
149.3,168,31,1,0,31,1,17851,85,9023.49,0,1,0,0
149.4,168,31,1,0,31,1,17792,84,9018.82,0,0,0,0
149.5,168,31,1,0,31,1,17839,89,9014.02,0,0,0,0
149.6,168,31,1,0,31,1,17813,96,9009.02,0,0,0,0
149.7,168,31,1,0,31,1,17798,96,9004.355,0,0,0,0
149.8,168,31,1,0,31,1,17783,94,8999.65,0,0,0,0
149.9,168,31,1,0,31,1,17819,94,8994.925,0,0,0,0
150,167,32,1,0,32,1,17711,101,8990,0,1,0,0
150.1,168,31,1,0,31,1,17703,101,8985.36,1,0,0,0
150.2,168,31,1,0,31,1,17721,96,8980.77,0,0,0,0
150.3,168,31,1,0,31,1,17766,96,8976.115,0,0,0,0
150.4,168,31,1,0,31,1,17867,99,8971.72,0,0,0,0
150.5,168,31,1,0,31,1,18007,103,8967.155,0,0,0,0
150.6,167,32,1,0,32,1,18171,106,8962.31,0,1,0,0
150.7,167,32,1,0,32,1,18269,111,8957.005,0,0,0,0
150.8,167,32,1,0,32,1,18408,116,8952.09,0,0,0,0
150.9,167,32,1,0,32,1,18613,121,8947.49,0,0,0,0
151,166,33,1,0,33,1,18881,122,8942.52,0,1,0,0
151.1,166,33,1,0,33,1,19060,127,8937.22,0,0,0,0
151.2,166,33,1,0,33,1,19077,137,8932.18,0,0,0,0
151.3,166,33,1,0,33,1,19058,141,8926.755,0,0,0,0
151.4,166,33,1,0,33,1,19071,146,8921.615,0,0,0,0
151.5,166,33,1,0,33,1,19046,150,8916.125,0,0,0,0
151.6,166,33,1,0,33,1,19013,157,8910.77,0,0,0,0
151.7,166,33,1,0,33,1,18848,162,8905.35,0,0,0,0
151.8,165,34,1,0,34,1,18815,157,8900.35,0,1,0,0
151.9,166,33,1,0,33,1,18640,159,8895.435,1,0,0,0
152,166,33,1,0,33,1,18427,164,8889.905,0,0,0,0
152.1,166,33,1,0,33,1,18275,164,8884.695,0,0,0,0
152.2,166,33,1,0,33,1,18133,174,8879.445,0,0,0,0
152.3,166,33,1,0,33,1,18081,177,8874.65,0,0,0,0
152.4,166,33,1,0,33,1,17946,176,8869.635,0,0,0,0
152.5,166,33,1,0,33,1,17822,182,8864.795,0,0,0,0
152.6,166,33,1,0,33,1,17777,189,8860.15,0,0,0,0
152.7,166,33,1,0,33,1,17766,191,8855.43,0,0,0,0
152.8,166,33,1,0,33,1,17808,200,8850.965,0,0,0,0
152.9,166,33,1,0,33,1,17769,214,8846.06,0,0,0,0
153,166,33,1,0,33,1,17845,235,8841.54,0,0,0,0
153.1,166,33,1,0,33,1,17825,228,8836.67,0,0,0,0
153.2,166,33,1,0,33,1,18012,237,8832.445,0,0,0,0
153.3,166,33,1,0,33,1,18196,245,8827.64,0,0,0,0
153.4,167,32,1,0,32,1,18384,248,8823.045,1,0,0,0
153.5,168,31,1,0,31,1,18569,240,8818.005,1,0,0,0
153.6,168,31,1,0,31,1,18788,249,8813.195,0,0,0,0
153.7,167,32,1,0,32,1,19085,260,8808.33,0,1,0,0
153.8,167,32,1,0,32,1,19244,263,8803.335,0,0,0,0
153.9,166,33,1,0,33,1,19322,271,8797.625,0,1,0,0
154,165,34,1,0,34,1,19553,280,8792.755,0,1,0,0
154.1,165,34,1,0,34,1,19678,288,8786.875,0,0,0,0
154.2,165,34,1,0,34,1,19745,306,8781.57,0,0,0,0
154.3,165,34,1,0,34,1,19857,313,8776.185,0,0,0,0
154.4,165,34,1,0,34,1,20026,326,8770.515,0,0,0,0
154.5,165,34,1,0,34,1,20118,340,8764.78,0,0,0,0
154.6,164,35,1,0,35,1,20178,352,8758.9,0,1,0,0
154.7,164,35,1,0,35,1,20323,352,8753.135,0,0,0,0
154.8,163,36,1,0,36,1,20415,366,8747.095,0,1,0,0
154.9,163,36,1,0,36,1,20451,359,8741.35,0,0,0,0
155,164,35,1,0,35,1,20557,367,8735.395,1,0,0,0
155.1,164,35,1,0,35,1,20592,373,8729.28,0,0,0,0
155.2,163,36,1,0,36,1,20697,368,8723.895,0,1,0,0
155.3,163,36,1,0,36,1,20682,384,8717.715,0,0,0,0
155.4,162,37,1,0,37,1,20800,398,8711.57,0,1,0,0
155.5,162,37,1,0,37,1,20880,410,8705.575,0,0,0,0
155.6,162,37,1,0,37,1,21012,425,8699.985,0,0,0,0
155.7,162,37,1,0,37,1,20976,434,8693.89,0,0,0,0
155.8,162,37,1,0,37,1,21038,434,8688.08,0,0,0,0
155.9,162,37,1,0,37,1,20953,446,8682.135,0,0,0,0
156,161,38,1,0,38,1,20870,457,8676.01,0,1,0,0
156.1,161,38,1,0,38,1,20803,468,8670.345,0,0,0,0
156.2,161,38,1,0,38,1,20759,477,8664.605,0,0,0,0
156.3,161,38,1,0,38,1,20664,476,8658.85,0,0,0,0
156.4,160,39,1,0,39,1,20532,489,8653.165,0,1,0,0
156.5,160,39,1,0,39,1,20357,491,8647.18,0,0,0,0
156.6,160,39,1,0,39,1,20159,496,8641.18,0,0,0,0
156.7,160,39,1,0,39,1,19862,501,8635.215,0,0,0,0
156.8,159,40,1,0,40,1,19619,515,8629.695,0,1,0,0
156.9,160,39,1,0,39,1,19315,525,8624.045,1,0,0,0
157,160,39,1,0,39,1,19037,526,8619.05,0,0,0,0
157.1,160,39,1,0,39,1,18719,530,8613.835,0,0,0,0
157.2,161,38,1,0,38,1,18393,528,8609.05,1,0,0,0
157.3,161,38,1,0,38,1,18130,531,8604.195,0,0,0,0
157.4,161,38,1,0,38,1,17931,542,8599.75,0,0,0,0
157.5,161,38,1,0,38,1,17620,547,8595.165,0,0,0,0
157.6,161,38,1,0,38,1,17490,555,8590.665,0,0,0,0
157.7,161,38,1,0,38,1,17341,565,8586.515,0,0,0,0
157.8,162,37,1,0,37,1,17313,550,8582.78,1,0,0,0
157.9,162,37,1,0,37,1,17170,541,8578.3,0,0,0,0
158,162,37,1,0,37,1,17246,554,8574.495,0,0,0,0
158.1,162,37,1,0,37,1,17350,553,8570.37,0,0,0,0
158.2,163,36,1,0,36,1,17506,548,8566.375,1,0,0,0
158.3,163,36,1,0,36,1,17829,559,8562.64,0,0,0,0
158.4,163,36,1,0,36,1,18066,585,8557.98,0,0,0,0
158.5,163,36,1,0,36,1,18404,575,8553.525,0,0,0,0
158.6,163,36,1,0,36,1,18733,575,8548.635,0,0,0,0
158.7,162,37,1,0,37,1,19006,576,8544.05,0,1,0,0
158.8,161,38,1,0,38,1,19374,574,8539.32,0,1,0,0
158.9,162,37,1,0,37,1,19673,559,8534.34,1,0,0,0
159,162,37,1,0,37,1,19933,545,8528.835,0,0,0,0
159.1,162,37,1,0,37,1,20284,535,8523.66,0,0,0,0
159.2,161,38,1,0,38,1,20605,543,8518.205,0,1,0,0
159.3,160,39,1,0,39,1,20692,541,8512.09,0,1,0,0
159.4,161,38,1,0,38,1,20869,540,8506.875,1,0,0,0
159.5,160,38,2,0,38,2,21108,525,8501.165,0,0,0,1
159.6,161,37,2,0,37,2,21217,518,8495.68,1,0,0,0
159.7,160,38,2,0,38,2,21262,533,8489.775,0,1,0,0
159.8,160,38,2,0,38,2,21237,525,8483.675,0,0,0,0
159.9,160,38,2,0,38,2,21002,522,8477.815,0,0,0,0
160,160,38,2,0,38,2,20839,511,8472.135,0,0,0,0
160.1,161,37,2,0,37,2,20595,497,8466.67,1,0,0,0
160.2,161,37,2,0,37,2,20281,507,8461.64,0,0,0,0
160.3,161,37,2,0,37,2,19876,499,8455.82,0,0,0,0
160.4,161,37,2,0,37,2,19480,515,8450.23,0,0,0,0
160.5,162,36,2,0,36,2,19135,514,8445.47,1,0,0,0
160.6,161,37,2,0,37,2,18711,510,8440.895,0,1,0,0
160.7,161,37,2,0,37,2,18315,506,8436.515,0,0,0,0
160.8,161,37,2,0,37,2,17908,504,8432.245,0,0,0,0
160.9,161,37,2,0,37,2,17487,503,8427.97,0,0,0,0
161,161,37,2,0,37,2,17291,512,8424.265,0,0,0,0
161.1,162,36,2,0,36,2,17035,501,8420.335,1,0,0,0
161.2,162,36,2,0,36,2,16804,495,8416.71,0,0,0,0
161.3,162,36,2,0,36,2,16492,498,8412.84,0,0,0,0
161.4,162,36,2,0,36,2,16310,509,8409.175,0,0,0,0
161.5,162,36,2,0,36,2,16389,513,8406.045,0,0,0,0
161.6,161,37,2,0,37,2,16404,525,8402.44,0,1,0,0
161.7,161,37,2,0,37,2,16508,532,8399.65,0,0,0,0
161.8,161,37,2,0,37,2,16608,553,8396.295,0,0,0,0
161.9,161,37,2,0,37,2,16781,559,8393.005,0,0,0,0
162,161,37,2,0,37,2,16926,573,8389.785,0,0,0,0
162.1,161,37,2,0,37,2,17071,575,8386.18,0,0,0,0
162.2,161,37,2,0,37,2,17195,579,8382.32,0,0,0,0
162.3,161,37,2,0,37,2,17382,618,8378.79,0,0,0,0
162.4,162,36,2,0,36,2,17475,623,8375.08,1,0,0,0
162.5,162,36,2,0,36,2,17727,630,8371.75,0,0,0,0
162.6,162,36,2,0,36,2,17857,676,8368.165,0,0,0,0
162.7,163,35,2,0,35,2,17943,714,8364.305,1,0,0,0
162.8,163,35,2,0,35,2,18167,768,8361.09,0,0,0,0
162.9,163,35,2,0,35,2,18283,813,8357.4,0,0,0,0
163,163,35,2,0,35,2,18430,875,8353.28,0,0,0,0
163.1,163,35,2,0,35,2,18524,945,8349.25,0,0,0,0
163.2,163,35,2,0,35,2,18633,1039,8345.17,0,0,0,0
163.3,163,35,2,0,35,2,18734,1115,8340.695,0,0,0,0
163.4,163,35,1,1,36,2,18847,1182,8336.375,0,1,0,0
163.5,163,35,1,1,36,2,18907,1274,8331.915,0,0,0,0
163.6,163,35,1,1,36,2,19014,1357,8327.44,0,0,0,0
163.7,163,35,1,1,36,2,19309,1469,8323.51,0,0,0,0
163.8,163,35,1,1,36,2,19333,1595,8319.2,0,0,0,0
163.9,163,35,1,1,36,2,19464,1712,8315.17,0,0,0,0
164,163,35,2,0,35,2,19427,1815,8310.305,1,0,0,0
164.1,163,35,2,0,35,2,19407,1969,8305.595,0,0,0,0
164.2,163,35,2,0,35,2,19410,2133,8301.32,0,0,0,0
164.3,163,35,2,0,35,2,19250,2280,8296.3,0,0,0,0
164.4,163,35,2,0,35,2,19109,2373,8291.56,0,0,0,0
164.5,164,34,2,0,34,2,18784,2474,8286.34,1,0,0,0
164.6,164,34,2,0,34,2,18394,2571,8281.085,0,0,0,0
164.7,165,33,2,0,33,2,18067,2657,8276.63,1,0,0,0
164.8,165,33,2,0,33,2,17713,2758,8272.08,0,0,0,0
164.9,165,33,2,0,33,2,17240,2880,8267.36,1,1,0,0
165,164,34,2,0,34,2,16784,2939,8262.92,0,1,0,0
165.1,164,34,2,0,34,2,16355,3015,8258.51,0,0,0,0
165.2,164,34,2,0,34,2,15918,3044,8254.64,0,0,0,0
165.3,164,34,2,0,34,2,15533,3077,8250.8,0,0,0,0
165.4,164,34,2,0,34,2,15174,3089,8247.215,0,0,0,0
165.5,164,34,2,0,34,2,14818,3077,8243.905,0,0,0,0
165.6,164,34,2,0,34,2,14389,3071,8240.71,0,0,0,0
165.7,164,34,2,0,34,2,14033,3033,8237.7,0,0,0,0
165.8,164,34,2,0,34,2,13670,2960,8234.98,0,0,0,0
165.9,163,35,2,0,35,2,13414,2881,8232.405,0,1,0,0
166,163,35,2,0,35,2,13039,2791,8230.54,0,0,0,0
166.1,164,34,2,0,34,2,12700,2730,8228.885,1,0,0,0
166.2,164,34,2,0,34,2,12307,2660,8227.45,0,0,0,0
166.3,164,34,2,0,34,2,12067,2596,8226.11,0,0,0,0
166.4,164,34,2,0,34,2,11684,2504,8224.5,0,0,0,0
166.5,163,35,2,0,35,2,11329,2407,8223.2,0,1,0,0
166.6,163,35,2,0,35,2,10894,2322,8222.03,0,0,0,0
166.7,163,35,2,0,35,2,10480,2204,8220.73,0,0,0,0
166.8,163,35,2,0,35,2,10084,2094,8220.17,0,0,0,0
166.9,163,35,2,0,35,2,9770,1973,8220.055,0,0,0,0
167,163,35,2,0,35,2,9371,1888,8219.885,0,0,0,0
167.1,163,35,2,0,35,2,9004,1826,8220,0,0,0,0
167.2,163,35,2,0,35,2,8735,1737,8220.17,0,0,0,0
167.3,163,35,2,0,35,2,8447,1655,8220.72,0,0,0,0
167.4,163,35,2,0,35,2,8239,1568,8221.49,0,0,0,0
167.5,163,35,2,0,35,2,7992,1500,8222.5,0,0,0,0
167.6,163,35,2,0,35,2,7814,1419,8223.51,0,0,0,0
167.7,163,35,2,0,35,2,7608,1330,8224.585,0,0,0,0
167.8,163,35,2,0,35,2,7493,1241,8225.79,0,0,0,0
167.9,163,35,2,0,35,2,7311,1186,8226.88,0,0,0,0
168,164,34,2,0,34,2,7296,1100,8228.255,1,0,0,0
168.1,164,34,2,0,34,2,7231,1040,8229.695,0,0,0,0
168.2,164,34,2,0,34,2,7226,976,8231.125,0,0,0,0
168.3,164,34,2,0,34,2,7355,923,8233.105,0,0,0,0
168.4,165,33,2,0,33,2,7491,884,8235.045,1,0,0,0
168.5,165,33,2,0,33,2,7613,857,8236.82,0,0,0,0
168.6,165,33,2,0,33,2,7836,827,8238.425,0,0,0,0
168.7,165,33,2,0,33,2,8029,795,8240.205,0,0,0,0
168.8,167,31,2,0,31,2,8383,773,8241.58,2,0,0,0
168.9,167,31,2,0,31,2,8741,738,8242.97,0,0,0,0
169,167,31,2,0,31,2,9180,693,8244.46,0,0,0,0
169.1,167,31,2,0,31,2,9601,658,8245.475,0,0,0,0
169.2,167,31,2,0,31,2,10031,637,8246.515,0,0,0,0
169.3,167,31,2,0,31,2,10462,609,8247.28,0,0,0,0
169.4,167,31,2,0,31,2,10960,578,8247.96,0,0,0,0
169.5,168,30,2,0,30,2,11388,550,8248.32,1,0,0,0
169.6,168,30,2,0,30,2,11879,529,8248.31,0,0,0,0
169.7,168,30,2,0,30,2,12314,504,8248.96,0,0,0,0
169.8,168,30,2,0,30,2,12635,481,8249.07,0,0,0,0
169.9,167,31,2,0,31,2,13007,459,8248.845,0,1,0,0
170,167,31,2,0,31,2,13340,444,8248.96,0,0,0,0
170.1,167,31,2,0,31,2,13587,426,8248.785,0,0,0,0
170.2,167,31,2,0,31,2,13742,406,8248.45,0,0,0,0
170.3,167,31,2,0,31,2,13888,383,8248.17,0,0,0,0
170.4,167,31,2,0,31,2,13903,362,8247.51,0,0,0,0
170.5,168,30,2,0,30,2,13901,356,8247.315,1,0,0,0
170.6,168,30,2,0,30,2,13840,336,8246.4,0,0,0,0
170.7,168,30,2,0,30,2,13726,329,8245.87,0,0,0,0
170.8,168,30,2,0,30,2,13536,311,8245.71,0,0,0,0
170.9,168,30,2,0,30,2,13246,313,8245.215,0,0,0,0
171,168,30,2,0,30,2,12900,313,8245.135,0,0,0,0
171.1,168,30,2,0,30,2,12523,302,8244.96,0,0,0,0
171.2,169,29,2,0,29,2,12174,301,8244.97,1,0,0,0
171.3,169,29,2,0,29,2,11717,294,8245.095,0,0,0,0
171.4,169,29,2,0,29,2,11312,287,8246.225,0,0,0,0
171.5,169,29,2,0,29,2,10947,276,8247.045,0,0,0,0
171.6,169,29,2,0,29,2,10534,266,8247.665,0,0,0,0
171.7,169,29,2,0,29,2,10098,247,8248.385,0,0,0,0
171.8,169,29,2,0,29,2,9736,246,8249.5,0,0,0,0
171.9,170,28,2,0,28,2,9368,247,8250.73,1,0,0,0
172,171,27,2,0,27,2,9057,243,8252.03,1,0,0,0
172.1,171,27,2,0,27,2,8750,244,8253.88,0,0,0,0
172.2,170,28,2,0,28,2,8441,234,8255.71,0,1,0,0
172.3,170,28,2,0,28,2,8131,232,8257.63,0,0,0,0
172.4,170,28,2,0,28,2,7922,224,8259.965,0,0,0,0
172.5,171,27,2,0,27,2,7677,214,8262.38,1,0,0,0
172.6,171,27,2,0,27,2,7423,209,8264.595,0,0,0,0
172.7,171,27,2,0,27,2,7212,193,8266.78,0,0,0,0
172.8,171,27,2,0,27,2,7014,189,8269.205,0,0,0,0
172.9,171,27,2,0,27,2,6815,189,8271.845,0,0,0,0
173,171,27,2,0,27,2,6689,190,8274.815,0,0,0,0
173.1,171,27,2,0,27,2,6637,194,8277.85,0,0,0,0
173.2,171,27,2,0,27,2,6597,188,8280.83,0,0,0,0
173.3,171,27,2,0,27,2,6611,190,8283.865,0,0,0,0
173.4,171,27,2,0,27,2,6601,188,8286.65,0,0,0,0
173.5,171,27,2,0,27,2,6646,184,8289.475,0,0,0,0
173.6,172,26,2,0,26,2,6710,187,8292.415,1,0,0,0
173.7,172,26,2,0,26,2,6789,193,8295.545,0,0,0,0
173.8,172,26,2,0,26,2,6853,195,8298.66,0,0,0,0
173.9,172,26,2,0,26,2,6998,203,8301.88,0,0,0,0
174,172,26,2,0,26,2,7069,200,8304.63,0,0,0,0
174.1,172,26,2,0,26,2,7250,196,8307.585,0,0,0,0
174.2,172,26,2,0,26,2,7385,196,8310.435,0,0,0,0
174.3,172,26,2,0,26,2,7508,206,8313.055,0,0,0,0
174.4,171,27,2,0,27,2,7681,207,8316.04,0,1,0,0
174.5,171,27,2,0,27,2,7786,201,8318.44,0,0,0,0
174.6,171,27,2,0,27,2,7895,207,8321.37,0,0,0,0
174.7,171,27,2,0,27,2,7963,215,8323.75,0,0,0,0
174.8,171,27,2,0,27,2,8013,224,8326.455,0,0,0,0
174.9,171,27,2,0,27,2,7992,234,8329.215,0,0,0,0
175,171,27,2,0,27,2,7944,236,8332.095,0,0,0,0
175.1,171,27,2,0,27,2,7925,235,8335.055,0,0,0,0
175.2,171,27,2,0,27,2,7849,231,8337.345,0,0,0,0
175.3,171,27,2,0,27,2,7765,240,8339.97,0,0,0,0
175.4,171,27,2,0,27,2,7655,241,8342.525,0,0,0,0
175.5,171,27,2,0,27,2,7562,240,8345.475,0,0,0,0
175.6,172,26,2,0,26,2,7478,248,8348.565,1,0,0,0
175.7,172,26,2,0,26,2,7271,261,8351.045,0,0,0,0
175.8,172,26,2,0,26,2,7162,261,8354.245,0,0,0,0
175.9,172,26,2,0,26,2,7058,274,8357.165,0,0,0,0
176,172,26,2,0,26,2,6907,273,8360.085,0,0,0,0
176.1,172,26,2,0,26,2,6736,279,8363.225,0,0,0,0
176.2,172,26,2,0,26,2,6609,288,8366.165,0,0,0,0
176.3,173,25,2,0,25,2,6477,297,8369.48,1,0,0,0
176.4,173,25,2,0,25,2,6333,312,8372.825,0,0,0,0
176.5,173,25,2,0,25,2,6188,324,8376.24,1,1,0,0
176.6,173,25,2,0,25,2,6059,319,8379.895,0,0,0,0
176.7,172,26,2,0,26,2,5989,318,8383.495,0,1,0,0
176.8,172,26,2,0,26,2,5815,326,8386.74,0,0,0,0
176.9,172,26,2,0,26,2,5749,325,8390.415,0,0,0,0
177,173,25,2,0,25,2,5650,338,8393.67,1,0,0,0
177.1,173,25,2,0,25,2,5594,332,8397.53,0,0,0,0
177.2,173,25,2,0,25,2,5527,337,8401.485,0,0,0,0
177.3,174,24,2,0,24,2,5450,346,8405.11,1,0,0,0
177.4,173,25,2,0,25,2,5406,354,8408.905,0,1,0,0
177.5,174,24,2,0,24,2,5335,361,8412.9,1,0,0,0
177.6,174,24,2,0,24,2,5279,356,8416.535,0,0,0,0
177.7,174,24,2,0,24,2,5266,361,8420.455,0,0,0,0
177.8,175,23,2,0,23,2,5219,368,8424.2,1,0,0,0
177.9,175,23,2,0,23,2,5231,366,8428.095,0,0,0,0
178,175,23,2,0,23,2,5226,381,8432.05,0,0,0,0
178.1,175,23,2,0,23,2,5241,386,8435.98,0,0,0,0
178.2,175,23,2,0,23,2,5266,396,8439.885,0,0,0,0
178.3,175,23,2,0,23,2,5355,411,8444.09,0,0,0,0
178.4,175,23,2,0,23,2,5496,415,8448.44,0,0,0,0
178.5,176,22,2,0,22,2,5582,423,8452.36,1,0,0,0
178.6,176,22,2,0,22,2,5678,422,8455.94,0,0,0,0
178.7,175,23,2,0,23,2,5859,411,8460.005,0,1,0,0
178.8,176,22,2,0,22,2,6027,411,8463.42,1,0,0,0
178.9,176,22,2,0,22,2,6162,416,8466.9,0,0,0,0
179,176,22,2,0,22,2,6334,411,8470.38,0,0,0,0
179.1,176,22,2,0,22,2,6530,416,8473.56,0,0,0,0
179.2,176,22,2,0,22,2,6712,421,8476.755,0,0,0,0
179.3,176,22,2,0,22,2,6912,416,8480.16,1,1,0,0
179.4,176,22,2,0,22,2,7040,419,8483.4,0,0,0,0
179.5,176,22,2,0,22,2,7149,413,8486.545,0,0,0,0
179.6,176,22,2,0,22,2,7257,402,8489.94,0,0,0,0
179.7,175,23,2,0,23,2,7361,400,8493.19,0,1,0,0
179.8,177,21,2,0,21,2,7452,399,8496.6,2,0,0,0
179.9,177,21,2,0,21,2,7546,396,8499.435,0,0,0,0
180,178,20,2,0,20,2,7586,398,8502.025,1,0,0,0
180.1,178,20,2,0,20,2,7593,396,8504.98,0,0,0,0
180.2,178,20,2,0,20,2,7671,393,8508.245,0,0,0,0
180.3,178,20,2,0,20,2,7679,399,8511.02,0,0,0,0
180.4,178,20,2,0,20,2,7718,390,8514.09,0,0,0,0
180.5,178,20,2,0,20,2,7656,389,8516.635,0,0,0,0
180.6,178,20,2,0,20,2,7650,387,8519.53,0,0,0,0
180.7,178,20,2,0,20,2,7739,387,8522.435,0,0,0,0
180.8,178,20,2,0,20,2,7832,378,8525.33,0,0,0,0
180.9,178,20,2,0,20,2,7891,386,8527.98,0,0,0,0
181,178,20,2,0,20,2,7975,387,8530.76,0,0,0,0
181.1,178,20,2,0,20,2,8113,387,8533.525,0,0,0,0
181.2,178,20,2,0,20,2,8250,393,8536.44,0,0,0,0
181.3,178,20,2,0,20,2,8410,391,8538.805,0,0,0,0
181.4,178,20,2,0,20,2,8632,386,8541.68,0,0,0,0
181.5,178,20,2,0,20,2,8861,393,8544.425,0,0,0,0
181.6,179,19,2,0,19,2,9141,385,8546.74,1,0,0,0
181.7,179,19,2,0,19,2,9315,379,8548.775,0,0,0,0
181.8,179,19,2,0,19,2,9541,384,8551,0,0,0,0
181.9,179,19,2,0,19,2,9715,378,8553.28,0,0,0,0
182,179,19,2,0,19,2,9856,381,8555.465,0,0,0,0
182.1,179,19,2,0,19,2,10025,378,8557.385,0,0,0,0
182.2,180,18,2,0,18,2,10166,369,8559.315,1,0,0,0
182.3,180,18,2,0,18,2,10298,373,8561.4,0,0,0,0
182.4,179,19,2,0,19,2,10303,386,8563.38,0,1,0,0
182.5,179,19,2,0,19,2,10346,385,8565.03,0,0,0,0
182.6,178,20,2,0,20,2,10332,374,8566.895,0,1,0,0
182.7,177,21,2,0,21,2,10212,369,8568.555,0,1,0,0
182.8,177,21,2,0,21,2,10050,360,8570.455,0,0,0,0
182.9,177,21,2,0,21,2,9942,351,8571.94,0,0,0,0
183,178,20,2,0,20,2,9716,349,8573.685,1,0,0,0
183.1,178,20,2,0,20,2,9561,339,8575.76,0,0,0,0
183.2,178,20,2,0,20,2,9374,323,8578.13,0,0,0,0
183.3,178,20,2,0,20,2,9140,317,8580.69,0,0,0,0
183.4,178,20,2,0,20,2,8886,318,8583.115,0,0,0,0
183.5,178,20,2,0,20,2,8624,324,8585.25,0,0,0,0
183.6,178,20,2,0,20,2,8467,318,8588.05,0,0,0,0
183.7,178,20,2,0,20,2,8229,321,8591.115,0,0,0,0
183.8,178,20,2,0,20,2,8064,331,8594.25,0,0,0,0
183.9,178,20,2,0,20,2,7857,331,8597.315,0,0,0,0
184,178,20,2,0,20,2,7575,326,8599.755,0,0,0,0
184.1,178,20,2,0,20,2,7333,326,8602.625,0,0,0,0
184.2,178,20,2,0,20,2,7120,343,8605.39,0,0,0,0
184.3,178,20,2,0,20,2,6943,344,8608.315,0,0,0,0
184.4,178,20,2,0,20,2,6790,349,8611.57,0,0,0,0
184.5,178,20,2,0,20,2,6727,340,8614.69,0,0,0,0
184.6,178,20,2,0,20,2,6674,340,8618.485,0,0,0,0
184.7,178,20,2,0,20,2,6610,340,8622.025,0,0,0,0
