"R0","K","log10K","r","gamma","dt","nsim","t_max","n_patch","alpha","I_init","ext_prob","n_ext","mean_ext_time_index","mean_T_ext","omega_sq","T_osc","omega_logistic_sq","T_osc_logistic","ratio","log10_T_osc","log10_mean_T_ext","log10_ratio","oscillatory","logistic_oscillatory","positive_extinction_time","within_Tosc_window","finite_valid"
1.8,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.007,7,20,1.9,0.1276,17.5895419921885,0.0858024691358025,21.4501323165175,0.108018730723278,1.24525453116554,0.278753600952829,-0.966500930212714,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.008,8,13.75,1.275,0.1439,16.5633992887844,0.0919667590027701,20.71879185665,0.0769769524824135,1.21914947138981,0.105510184769974,-1.11363928661984,TRUE,TRUE,TRUE,TRUE,TRUE
2,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.005,5,14.8,1.38,0.16,15.707963267949,0.0975,20.1222972650783,0.0878535285867262,1.19611987703015,0.139879086401237,-1.05624079062892,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.002,2,20.5,1.95,0.1759,14.9812119600793,0.10249433106576,19.6259164509097,0.130163033885122,1.17554694862938,0.290034611362518,-0.885512337266866,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.1916,14.3543032188807,0.10702479338843,19.2060329367657,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.3,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.001,1,7,0.6,0.2071,13.8066977924555,0.111153119092628,18.8459936885066,0.0434571690507968,1.14008981891139,-0.221848749616356,-1.36193856852774,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.001,1,22,2.1,0.2224,13.3233205516939,0.114930555555556,18.5336994202738,0.157618364870235,1.1246124769031,0.322219294733919,-0.802393182169186,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2375,12.8928242146115,0.1184,18.2601363937371,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.6,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2524,12.5064828837631,0.121597633136095,18.0184449630765,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.7,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2671,12.15746209962,0.124554183813443,17.8033081225223,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.8,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.001,1,6,0.5,0.2816,11.8403228137435,0.127295918367347,17.6105382124006,0.0422285783812947,1.07336354312308,-0.301029995663981,-1.37439353878706,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2959,11.5506755703577,0.129845422116528,17.4367903981458,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.001,1,9,0.8,0.31,11.2849339478618,0.132222222222222,17.2793595829238,0.0708909776252236,1.05249902144098,-0.0969100130080564,-1.14940903444904,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.001,1,1,0,0.3239,11.0401352624982,0.134443288241415,17.1360336125514,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.2,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.001,1,3,0.2,0.3376,10.8138078756376,0.1365234375,17.0049853051366,0.0184948726942505,1.03397864938131,-0.698970004336019,-1.73294865371733,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.3511,10.6038714366792,0.138475665748393,16.8846917882673,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.4,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.001,1,2,0.1,0.3644,10.4085608189369,0.140311418685121,16.7738733839959,0.00960747616693217,1.01739068420763,-1,-2.01739068420763,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.3775,10.2263673746065,0.142040816326531,16.6714467108579,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.6,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.3904,10.0559930346436,0.143672839506173,16.5764882759291,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.7,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.005,5,184.2,18.32,0.4031,9.89631406195228,0.145215485756026,16.4882059092694,1.8511942815592,0.99547346928159,1.26292546933183,0.267452000050242,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.014,14,225.071428571429,22.4071428571429,0.4156,9.74635214753336,0.146675900277008,16.4059161322751,2.29902865379369,0.988842098915545,1.35038648301951,0.361544384103962,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.044,44,231.590909090909,23.0590909090909,0.4279,9.6052511545211,0.148060486522025,16.3290260657757,2.40067547824996,0.982508725116149,1.3628421814952,0.380333456379049,TRUE,TRUE,TRUE,TRUE,TRUE
4,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.141,141,225.624113475177,22.4624113475177,0.44,9.47225825099483,0.149375,16.2570188468395,2.37138924555384,0.976453530115021,1.35145637608877,0.375002845973747,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.232,232,222.409482758621,22.1409482758621,0.4519,9.34670848555563,0.150624628197501,16.1894417831041,2.36884977316652,0.970658697692514,1.34519621736271,0.374537519670196,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.366,366,218.174863387978,21.7174863387978,0.4636,9.22801208736008,0.151814058956916,16.1258966617196,2.35343063416063,0.965108154712336,1.33680955699582,0.371701402283482,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.504,504,215.708333333333,21.4708333333333,0.4751,9.11564393982745,0.152947539210384,16.0660317679771,2.35538306180701,0.959787353148512,1.33184890074947,0.372061547600956,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.632,632,211.762658227848,21.0762658227848,0.4864,9.00913480182085,0.154028925619835,16.0095352709252,2.33943284082341,0.954683085225776,1.32379366744111,0.369110582215333,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.733,733,210.070941336971,20.9070941336971,0.4975,8.90806394368827,0.155061728395062,15.9561297097612,2.34698518846069,0.949783325817243,1.3202936746446,0.370510348827358,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.827,827,206.247883917775,20.5247883917775,0.5084,8.81205293651011,0.156049149338374,15.905567372553,2.32917216222558,0.94507709741713,1.31227868828809,0.367201590870958,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.878,878,202.697038724374,20.1697038724374,0.5191,8.72076038717988,0.156994114984156,15.857626402861,2.31283775461693,0.94055435391869,1.30469952203475,0.364145168116064,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.906,906,200.565121412804,19.9565121412804,0.5296,8.63387745380845,0.157899305555556,15.812107503636,2.31141943443701,0.936205880142293,1.30008464065089,0.363878760508596,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.925,925,196.247567567568,19.5247567567568,0.5399,8.55112400848007,0.158767180341524,15.7688311339395,2.28329711244911,0.932023204622494,1.29058563205734,0.358562427434842,TRUE,TRUE,TRUE,TRUE,TRUE
5,562341.325190349,5.75,0.2,1,0.1,1000,200,1,0,10,0.962,962,194.358627858628,19.3358627858628,0.55,8.47224533986308,0.1596,15.72763511444,2.28225954398238,0.927998523610993,1.28636355550292,0.358365031891928,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.266,266,84.6127819548872,8.36127819548872,0.00790000000000001,70.6913576838391,0.00991735537190084,63.0931093050002,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.2,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.106,106,57.122641509434,5.6122641509434,0.0256,39.2699081698724,0.0263888888888889,38.6784726438346,0.142915133049613,1.59405988570219,0.749138103660195,-0.844921782041995,TRUE,TRUE,TRUE,TRUE,TRUE
1.3,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.068,68,48.2794117647059,4.72794117647059,0.0431,30.2650386787526,0.0402366863905326,31.3233904688052,0.156217912907867,1.48094123327775,0.674672064554005,-0.806269168723745,TRUE,TRUE,TRUE,TRUE,TRUE
1.4,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.025,25,43.44,4.244,0.0604,25.5659184365163,0.0520408163265306,27.5427828532161,0.166002250634509,1.40766139904755,0.627775375229303,-0.779886023818246,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.017,17,21.3529411764706,2.03529411764706,0.0775,22.5698678957237,0.0622222222222222,25.1887786254407,0.0901774935967918,1.35352901710496,0.308627177414503,-1.04490183969046,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.015,15,29.1333333333333,2.81333333333333,0.0944,20.4500263158106,0.07109375,23.5648216426584,0.137571135111853,1.31069387120908,0.449221191905993,-0.861472679303088,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.01,10,24.6,2.36,0.1111,18.8504984700266,0.0788927335640139,22.3697621406816,0.125195628314686,1.27532283888768,0.372912002970107,-0.902410835917575,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.008,8,22.875,2.1875,0.1276,17.5895419921885,0.0858024691358025,21.4501323165175,0.124363670240616,1.24525453116554,0.339948061694351,-0.905306469471192,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.01,10,15.6,1.46,0.1439,16.5633992887844,0.0919667590027701,20.71879185665,0.0881461573524108,1.21914947138981,0.164352855784437,-1.05479661560538,TRUE,TRUE,TRUE,TRUE,TRUE
2,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.001,1,3,0.2,0.16,15.707963267949,0.0975,20.1222972650783,0.0127323954473516,1.19611987703015,-0.698970004336019,-1.89508988136617,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.004,4,17.75,1.675,0.1759,14.9812119600793,0.10249433106576,19.6259164509097,0.111806708593631,1.17554694862938,0.224014811372864,-0.95153213725652,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.001,1,22,2.1,0.1916,14.3543032188807,0.10702479338843,19.2060329367657,0.146297592295375,1.15698211598685,0.322219294733919,-0.834762821252933,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.002,2,18.5,1.75,0.2071,13.8066977924555,0.111153119092628,18.8459936885066,0.126750076398157,1.14008981891139,0.243038048686294,-0.897051770225094,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.002,2,12.5,1.15,0.2224,13.3233205516939,0.114930555555556,18.5336994202738,0.0863148188575099,1.1246124769031,0.0606978403536117,-1.06391463654949,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.002,2,8,0.7,0.2375,12.8928242146115,0.1184,18.2601363937371,0.0542937674746767,1.11034806137767,-0.154901959985743,-1.26525002136342,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2524,12.5064828837631,0.121597633136095,18.0184449630765,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.7,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2671,12.15746209962,0.124554183813443,17.8033081225223,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.8,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2816,11.8403228137435,0.127295918367347,17.6105382124006,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
2.9,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.2959,11.5506755703577,0.129845422116528,17.4367903981458,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.31,11.2849339478618,0.132222222222222,17.2793595829238,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.1,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.3239,11.0401352624982,0.134443288241415,17.1360336125514,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.2,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.002,2,6,0.5,0.3376,10.8138078756376,0.1365234375,17.0049853051366,0.0462371817356262,1.03397864938131,-0.301029995663981,-1.33500864504529,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.3511,10.6038714366792,0.138475665748393,16.8846917882673,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.4,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.3644,10.4085608189369,0.140311418685121,16.7738733839959,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.5,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.002,2,8,0.7,0.3775,10.2263673746065,0.142040816326531,16.6714467108579,0.0684505039138527,1.00972139037551,-0.154901959985743,-1.16462335036125,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.002,2,1.5,0.05,0.3904,10.0559930346436,0.143672839506173,16.5764882759291,0.00497215937080967,1.00242496386079,-1.30102999566398,-2.30345495952477,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.4031,9.89631406195228,0.145215485756026,16.4882059092694,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.8,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0,0,NA,NA,0.4156,9.74635214753336,0.146675900277008,16.4059161322751,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE
3.9,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.008,8,197.625,19.6625,0.4279,9.6052511545211,0.148060486522025,16.3290260657757,2.04705735265913,0.982508725116149,1.29363873563134,0.311130010515195,TRUE,TRUE,TRUE,TRUE,TRUE
4,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.029,29,226.103448275862,22.5103448275862,0.44,9.47225825099483,0.149375,16.2570188468395,2.37644965235424,0.976453530115021,1.35238214784685,0.375928617731827,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.084,84,229.75,22.875,0.4519,9.34670848555563,0.150624628197501,16.1894417831041,2.44738562621814,0.970658697692514,1.35936110273849,0.388702405045972,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.181,181,230.149171270718,22.9149171270718,0.4636,9.22801208736008,0.151814058956916,16.1258966617196,2.48319106110179,0.965108154712336,1.36011829093623,0.395010136223892,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.29,290,224.955172413793,22.3955172413793,0.4751,9.11564393982745,0.152947539210384,16.0660317679771,2.4568222924472,0.959787353148512,1.35016109725549,0.390373744106978,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.459,459,223.618736383442,22.2618736383442,0.4864,9.00913480182085,0.154028925619835,16.0095352709252,2.47103347081063,0.954683085225776,1.34756171330285,0.392878628077075,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.561,561,219.852049910873,21.8852049910873,0.4975,8.90806394368827,0.155061728395062,15.9561297097612,2.4567857987362,0.949783325817243,1.34015061885323,0.390367293035986,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.683,683,216.720351390922,21.5720351390922,0.5084,8.81205293651011,0.156049149338374,15.905567372553,2.44801470151353,0.94507709741713,1.33389111904712,0.38881402162999,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.77,770,215.090909090909,21.4090909090909,0.5191,8.72076038717988,0.156994114984156,15.857626402861,2.45495690267603,0.94055435391869,1.33059822630669,0.390043872388,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.833,833,209.986794717887,20.8986794717887,0.5296,8.63387745380845,0.157899305555556,15.812107503636,2.42054390783253,0.936205880142293,1.32011884514293,0.383912965000635,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.891,891,207.264870931538,20.6264870931538,0.5399,8.55112400848007,0.158767180341524,15.7688311339395,2.41213752399084,0.932023204622494,1.31442526937076,0.382402064748269,TRUE,TRUE,TRUE,TRUE,TRUE
5,1e+06,6,0.2,1,0.1,1000,200,1,0,10,0.93,930,204.059139784946,20.3059139784946,0.55,8.47224533986308,0.1596,15.72763511444,2.39675707724758,0.927998523610993,1.30762254205967,0.379624018448676,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,1000,3,0.4,1,0.1,1000,200,1,0,10,0.635,635,591.829921259843,59.0829921259843,-0.00839999999999998,NA,0.00330578512396697,109.280470923757,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE
1.2,1000,3,0.4,1,0.1,1000,200,1,0,10,0.157,157,235.089171974522,23.4089171974522,0.0224,41.9812977090678,0.0388888888888889,31.8615647736631,0.557603468088982,1.62305585919103,1.36938132544172,-0.253674533749316,TRUE,TRUE,TRUE,TRUE,TRUE
1.3,1000,3,0.4,1,0.1,1000,200,1,0,10,0.065,65,59.3538461538462,5.83538461538462,0.0524,27.4482224581792,0.0686390532544379,23.9824874596681,0.212596084292,1.43851422486625,0.766069486059935,-0.672444738806317,TRUE,TRUE,TRUE,TRUE,TRUE
1.4,1000,3,0.4,1,0.1,1000,200,1,0,10,0.04,40,35.35,3.435,0.0816,21.9955481247525,0.0938775510204082,20.5068517850345,0.156167965468178,1.34233478898118,0.535926741395569,-0.806408047585615,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,1000,3,0.4,1,0.1,1000,200,1,0,10,0.024,24,25.25,2.425,0.11,18.9445165019897,0.115555555555556,18.4835102820163,0.128005378218299,1.277483525779,0.384711742938283,-0.89277178284072,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,1000,3,0.4,1,0.1,1000,200,1,0,10,0.014,14,26.8571428571429,2.58571428571429,0.1376,16.9383324056068,0.134375,17.1403872533621,0.152654595729765,1.22887065140837,0.412580534854928,-0.816290116553441,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,1000,3,0.4,1,0.1,1000,200,1,0,10,0.006,6,20.6666666666667,1.96666666666667,0.1644,15.496333763953,0.150865051903114,16.1765366155095,0.126911739036072,1.1902289617561,0.293730756922482,-0.896498204833617,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,1000,3,0.4,1,0.1,1000,200,1,0,10,0.008,8,16.5,1.55,0.1904,14.3994663191032,0.165432098765432,15.4479188231502,0.107642878260264,1.15834639633389,0.190331698170291,-0.968014698163596,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,1000,3,0.4,1,0.1,1000,200,1,0,10,0.007,7,18.7142857142857,1.77142857142857,0.2156,13.5317975014212,0.178393351800554,14.8761495485521,0.130908592982013,1.13135549010076,0.248323645147978,-0.883031844952786,TRUE,TRUE,TRUE,TRUE,TRUE
2,1000,3,0.4,1,0.1,1000,200,1,0,10,0.007,7,15,1.4,0.24,12.8254983016186,0.19,14.4146156829134,0.109157552172715,1.10807424750231,0.146128035678238,-0.961946211824074,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,1000,3,0.4,1,0.1,1000,200,1,0,10,0.002,2,5,0.4,0.2636,12.2379074755124,0.200453514739229,14.0337272165077,0.0326853263762932,1.08770716539713,-0.397940008672038,-1.48564717406917,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,1000,3,0.4,1,0.1,1000,200,1,0,10,0.002,2,7,0.6,0.2864,11.7406829821234,0.209917355371901,13.7137331738686,0.0511043523544218,1.06969336154021,-0.221848749616356,-1.29154211115656,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,1000,3,0.4,1,0.1,1000,200,1,0,10,0.003,3,17.3333333333333,1.63333333333333,0.3084,11.3141695770287,0.218525519848771,13.4409135360771,0.144361751184065,1.05362268366866,0.213074825308851,-0.840547858359804,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,1000,3,0.4,1,0.1,1000,200,1,0,10,0.002,2,71.5,7.05,0.3296,10.9442565960601,0.226388888888889,13.2054229135608,0.644173493020804,1.03918626684558,0.848189116991399,-0.190997149854177,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,1000,3,0.4,1,0.1,1000,200,1,0,10,0.008,8,111.25,11.025,0.35,10.6205215912211,0.2336,13.0000028985043,1.03808460867998,1.02614584618298,1.04237859813988,0.0162327519568989,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,1000,3,0.4,1,0.1,1000,200,1,0,10,0.014,14,164.357142857143,16.3357142857143,0.3696,10.3350810565128,0.240236686390533,12.8191787652401,1.58060824065043,1.01431388708408,1.21313812892851,0.19882424184443,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,1000,3,0.4,1,0.1,1000,200,1,0,10,0.014,14,132.5,13.15,0.3884,10.0818506063473,0.24636488340192,12.658739604832,1.30432402873744,1.00354025774013,1.11892575282578,0.115385495085645,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,1000,3,0.4,1,0.1,1000,200,1,0,10,0.036,36,128.055555555556,12.7055555555556,0.4064,9.85605273937154,0.252040816326531,12.5153912130492,1.28911196921677,0.993703018720184,1.10399365950344,0.110290640783259,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,1000,3,0.4,1,0.1,1000,200,1,0,10,0.042,42,125.880952380952,12.4880952380952,0.4236,9.65387992234937,0.25731272294887,12.3865179982288,1.29358302967747,0.984701892640391,1.09649620213168,0.111794309491285,TRUE,TRUE,TRUE,TRUE,TRUE
3,1000,3,0.4,1,0.1,1000,200,1,0,10,0.091,91,145.120879120879,14.4120879120879,0.44,9.47225825099483,0.262222222222222,12.2700157894864,1.52150496008428,0.976453530115021,1.15872690260528,0.182273372490257,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,1000,3,0.4,1,0.1,1000,200,1,0,10,0.101,101,156.118811881188,15.5118811881188,0.4556,9.30867806292058,0.266805411030177,12.1641719826124,1.66638926421868,0.968888010654584,1.19066446964324,0.221776458988655,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,1000,3,0.4,1,0.1,1000,200,1,0,10,0.165,165,126.969696969697,12.5969696969697,0.4704,9.16107021544189,0.27109375,12.0675780328131,1.37505437691508,0.961946211824074,1.10026608462833,0.138319872804253,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,1000,3,0.4,1,0.1,1000,200,1,0,10,0.197,197,125.005076142132,12.4005076142132,0.4844,9.02771418802613,0.275114784205693,11.9790645107435,1.37360436495216,0.955577801122608,1.09343946335091,0.137861662228299,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,1000,3,0.4,1,0.1,1000,200,1,0,10,0.258,258,132.213178294574,13.1213178294574,0.4976,8.90716879582451,0.278892733564014,11.8976521901782,1.47311880241995,0.949739682516734,1.11797745526219,0.168237772745461,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,1000,3,0.4,1,0.1,1000,200,1,0,10,0.326,326,122.644171779141,12.1644171779141,0.51,8.79821924990099,0.282448979591837,11.8225147170592,1.38259991395998,0.944394780309147,1.08509130582916,0.140696525520009,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,1000,3,0.4,1,0.1,1000,200,1,0,10,0.403,403,138.853598014888,13.7853598014888,0.5216,8.69983622346435,0.285802469135802,11.7529497716489,1.58455394416602,0.939511076996183,1.13941810578905,0.199907028792867,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,1000,3,0.4,1,0.1,1000,200,1,0,10,0.433,433,138.983833718245,13.7983833718245,0.5324,8.61114386454075,0.288970051132213,11.6883565447328,1.60238681281867,0.935060844956796,1.13982820713869,0.204767362181893,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,1000,3,0.4,1,0.1,1000,200,1,0,10,0.471,471,138.585987261146,13.7585987261147,0.5424,8.53139456498015,0.29196675900277,11.6282179668741,1.61270219321367,0.931020027928612,1.1385742045023,0.207554176573692,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,1000,3,0.4,1,0.1,1000,200,1,0,10,0.592,592,133.1875,13.21875,0.5516,8.45994889602447,0.294806048652203,11.5720865568714,1.56250943858678,0.927367739606209,1.12119038905514,0.193822649448927,TRUE,TRUE,TRUE,TRUE,TRUE
4,1000,3,0.4,1,0.1,1000,200,1,0,10,0.621,621,131.964573268921,13.0964573268921,0.56,8.39625954181357,0.2975,11.5195730552825,1.55979662868584,0.924085854855015,1.11715383218564,0.193067977330623,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,1000,3,0.4,1,0.1,1000,200,1,0,10,0.678,678,141.753687315634,14.0753687315634,0.5676,8.33985836203877,0.300059488399762,11.4703372221197,1.68772275505678,0.921158674965397,1.14845978085807,0.227301105892674,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,1000,3,0.4,1,0.1,1000,200,1,0,10,0.68,680,138.15,13.715,0.5744,8.29034593139407,0.30249433106576,11.424080331506,1.65433386175886,0.918572652740993,1.13719581194055,0.218623159199555,TRUE,TRUE,TRUE,TRUE,TRUE
